win	group	t_start	t_end	alive_after
000	mlp	1786125848.993470	1786125849.134866	1
001	mlp	1786125849.140657	1786125849.267865	1
002	mlp	1786125849.273656	1786125849.400346	1
003	mlp	1786125849.405805	1786125849.530799	1
004	mlp	1786125849.536447	1786125849.653296	1
005	mlp	1786125849.658812	1786125849.775544	1
006	mlp	1786125849.781666	1786125849.899180	1
007	mlp	1786125849.904926	1786125850.022058	1
008	mlp	1786125850.027617	1786125850.144737	1
009	mlp	1786125850.150223	1786125850.267236	1
010	mlp	1786125850.272904	1786125850.390291	1
011	mlp	1786125850.396312	1786125850.514005	1
012	mlp	1786125850.519344	1786125850.637210	1
013	mlp	1786125850.643169	1786125850.760709	1
014	mlp	1786125850.766368	1786125850.882995	1
015	mlp	1786125850.888443	1786125851.004920	1
016	mlp	1786125851.010565	1786125851.127620	1
017	mlp	1786125851.133266	1786125851.250720	1
018	mlp	1786125851.256301	1786125851.373424	1
019	mlp	1786125851.379248	1786125851.496389	1
020	mlp	1786125851.502421	1786125851.619964	1
021	mlp	1786125851.625684	1786125851.743258	1
022	mlp	1786125851.749433	1786125851.866780	1
023	mlp	1786125851.872593	1786125851.989843	1
024	mlp	1786125851.995581	1786125852.112942	1
025	mlp	1786125852.118578	1786125852.235686	1
026	mlp	1786125852.241575	1786125852.358654	1
027	mlp	1786125852.364496	1786125852.481647	1
028	mlp	1786125852.487219	1786125852.604633	1
029	mlp	1786125852.610736	1786125852.729519	1
030	mlp	1786125852.735092	1786125852.852504	1
031	mlp	1786125852.858040	1786125852.975459	1
032	mlp	1786125852.980912	1786125853.098500	1
033	mlp	1786125853.104259	1786125853.221302	1
034	mlp	1786125853.227049	1786125853.343999	1
035	mlp	1786125853.350015	1786125853.466913	1
036	mlp	1786125853.473046	1786125853.593394	1
037	mlp	1786125853.599122	1786125853.716581	1
038	mlp	1786125853.722527	1786125853.839196	1
039	mlp	1786125853.844839	1786125853.961639	1
040	mlp	1786125853.967383	1786125854.084506	1
041	mlp	1786125854.090211	1786125854.207547	1
042	mlp	1786125854.213107	1786125854.330538	1
043	mlp	1786125854.336367	1786125854.453392	1
044	mlp	1786125854.459260	1786125854.576309	1
045	mlp	1786125854.581853	1786125854.710449	1
046	mlp	1786125854.716603	1786125854.834565	1
047	mlp	1786125854.840224	1786125854.957315	1
048	mlp	1786125854.963121	1786125855.080245	1
049	mlp	1786125855.086076	1786125855.202443	1
050	mlp	1786125855.208041	1786125855.330909	1
051	mlp	1786125855.336788	1786125855.453725	1
052	mlp	1786125855.459575	1786125855.579436	1
053	mlp	1786125855.585229	1786125855.702065	1
054	mlp	1786125855.708023	1786125855.824965	1
055	mlp	1786125855.830723	1786125855.948802	1
056	mlp	1786125855.954724	1786125856.071999	1
057	mlp	1786125856.077743	1786125856.194804	1
058	mlp	1786125856.200386	1786125856.317619	1
059	mlp	1786125856.323625	1786125856.440987	1
060	mlp	1786125856.446721	1786125856.563655	1
061	mlp	1786125856.569160	1786125856.685910	1
062	mlp	1786125856.691682	1786125856.808894	1
063	mlp	1786125856.814660	1786125856.932003	1
064	mlp	1786125856.937925	1786125857.054380	1
065	mlp	1786125857.059872	1786125857.177053	1
066	mlp	1786125857.182805	1786125857.300126	1
067	mlp	1786125857.305926	1786125857.422769	1
068	mlp	1786125857.428771	1786125857.546396	1
069	mlp	1786125857.552184	1786125857.669554	1
070	mlp	1786125857.675796	1786125857.792718	1
071	mlp	1786125857.798646	1786125857.915775	1
072	mlp	1786125857.921351	1786125858.038068	1
073	mlp	1786125858.043939	1786125858.160760	1
074	mlp	1786125858.166591	1786125858.287902	1
075	mlp	1786125858.293923	1786125858.411310	1
076	mlp	1786125858.417005	1786125858.534708	1
077	mlp	1786125858.540560	1786125858.657746	1
078	mlp	1786125858.663259	1786125858.781070	1
079	mlp	1786125858.786760	1786125858.904407	1
080	mlp	1786125858.910024	1786125859.027639	1
081	mlp	1786125859.033557	1786125859.150732	1
082	mlp	1786125859.156496	1786125859.273141	1
083	mlp	1786125859.278771	1786125859.397198	1
084	mlp	1786125859.403018	1786125859.521463	1
085	mlp	1786125859.527347	1786125859.644067	1
086	mlp	1786125859.649771	1786125859.767612	1
087	mlp	1786125859.773246	1786125859.890313	1
088	mlp	1786125859.896267	1786125860.013542	1
089	mlp	1786125860.019085	1786125860.135932	1
090	mlp	1786125860.141268	1786125860.259434	1
091	mlp	1786125860.265552	1786125860.383856	1
092	mlp	1786125860.389661	1786125860.506672	1
093	mlp	1786125860.512274	1786125860.630299	1
094	mlp	1786125860.636306	1786125860.753587	1
095	mlp	1786125860.759330	1786125860.876982	1
096	mlp	1786125860.882745	1786125860.999211	1
097	mlp	1786125861.004938	1786125861.122016	1
098	mlp	1786125861.127732	1786125861.244562	1
099	mlp	1786125861.250529	1786125861.367990	1
100	mlp	1786125861.373929	1786125861.491145	1
101	mlp	1786125861.496629	1786125861.613739	1
102	mlp	1786125861.619506	1786125861.736370	1
103	mlp	1786125861.742074	1786125861.860304	1
104	mlp	1786125861.866160	1786125861.983851	1
105	mlp	1786125861.989556	1786125862.107185	1
106	mlp	1786125862.113159	1786125862.230411	1
107	mlp	1786125862.236195	1786125862.354262	1
108	mlp	1786125862.360240	1786125862.477381	1
109	mlp	1786125862.483444	1786125862.601077	1
110	mlp	1786125862.606889	1786125862.724100	1
111	mlp	1786125862.730259	1786125862.847764	1
112	mlp	1786125862.853411	1786125862.970887	1
113	mlp	1786125862.976910	1786125863.094533	1
114	mlp	1786125863.100237	1786125863.217482	1
115	mlp	1786125863.223283	1786125863.340631	1
116	mlp	1786125863.346912	1786125863.464437	1
117	mlp	1786125863.470265	1786125863.587235	1
118	mlp	1786125863.593079	1786125863.713415	1
119	mlp	1786125863.719483	1786125863.837204	1
120	mlp	1786125863.842958	1786125863.960645	1
121	mlp	1786125863.966690	1786125864.084088	1
122	mlp	1786125864.089938	1786125864.208002	1
123	mlp	1786125864.214215	1786125864.332010	1
124	mlp	1786125864.337700	1786125864.455141	1
125	mlp	1786125864.460945	1786125864.578192	1
126	mlp	1786125864.583654	1786125864.701547	1
127	mlp	1786125864.707671	1786125864.825608	1
128	mlp	1786125864.831675	1786125864.949215	1
129	mlp	1786125864.954634	1786125865.071912	1
130	mlp	1786125865.077717	1786125865.194600	1
131	mlp	1786125865.200313	1786125865.318030	1
132	mlp	1786125865.324149	1786125865.441675	1
133	mlp	1786125865.447779	1786125865.565551	1
134	mlp	1786125865.571170	1786125865.688257	1
