win	group	t_start	t_end	alive_after
000	fe_miss	1786371631.345091	1786371631.495818	1
001	fe_miss	1786371631.501863	1786371631.637905	1
002	fe_miss	1786371631.644073	1786371631.769027	1
003	fe_miss	1786371631.778204	1786371631.897639	1
004	fe_miss	1786371631.903956	1786371632.023805	1
005	fe_miss	1786371632.030305	1786371632.153054	1
006	fe_miss	1786371632.159625	1786371632.279562	1
007	fe_miss	1786371632.286050	1786371632.406022	1
008	fe_miss	1786371632.411826	1786371632.531447	1
009	fe_miss	1786371632.537938	1786371632.658960	1
010	fe_miss	1786371632.665031	1786371632.785459	1
011	fe_miss	1786371632.791285	1786371632.911140	1
012	fe_miss	1786371632.917084	1786371633.036936	1
013	fe_miss	1786371633.042479	1786371633.162175	1
014	fe_miss	1786371633.168128	1786371633.288479	1
015	fe_miss	1786371633.294209	1786371633.414550	1
016	fe_miss	1786371633.420379	1786371633.541521	1
017	fe_miss	1786371633.547515	1786371633.667522	1
018	fe_miss	1786371633.673364	1786371633.792687	1
019	fe_miss	1786371633.799129	1786371633.920897	1
020	fe_miss	1786371633.926906	1786371634.046515	1
021	fe_miss	1786371634.052442	1786371634.174105	1
022	fe_miss	1786371634.180537	1786371634.301589	1
023	fe_miss	1786371634.307801	1786371634.427688	1
024	fe_miss	1786371634.433570	1786371634.553410	1
025	fe_miss	1786371634.559949	1786371634.679853	1
026	fe_miss	1786371634.686069	1786371634.806805	1
027	fe_miss	1786371634.813076	1786371634.933355	1
028	fe_miss	1786371634.939626	1786371635.062107	1
029	fe_miss	1786371635.068025	1786371635.187946	1
030	fe_miss	1786371635.193832	1786371635.313583	1
031	fe_miss	1786371635.319752	1786371635.440900	1
032	fe_miss	1786371635.446536	1786371635.566332	1
033	fe_miss	1786371635.572121	1786371635.691779	1
034	fe_miss	1786371635.697833	1786371635.818837	1
035	fe_miss	1786371635.824759	1786371635.945088	1
036	fe_miss	1786371635.950887	1786371636.070547	1
037	fe_miss	1786371636.076667	1786371636.196340	1
038	fe_miss	1786371636.202623	1786371636.323330	1
039	fe_miss	1786371636.329254	1786371636.448792	1
040	fe_miss	1786371636.454898	1786371636.575292	1
041	fe_miss	1786371636.581585	1786371636.700887	1
042	fe_miss	1786371636.706742	1786371636.826695	1
043	fe_miss	1786371636.833102	1786371636.952926	1
044	fe_miss	1786371636.959112	1786371637.080403	1
045	fe_miss	1786371637.086233	1786371637.206550	1
046	fe_miss	1786371637.212471	1786371637.332434	1
047	fe_miss	1786371637.338677	1786371637.458552	1
048	fe_miss	1786371637.464526	1786371637.584655	1
049	fe_miss	1786371637.590438	1786371637.710258	1
050	fe_miss	1786371637.716466	1786371637.837434	1
051	fe_miss	1786371637.843269	1786371637.963070	1
052	fe_miss	1786371637.969061	1786371638.089376	1
053	fe_miss	1786371638.095733	1786371638.216292	1
054	fe_miss	1786371638.222303	1786371638.343873	1
055	fe_miss	1786371638.349889	1786371638.469787	1
056	fe_miss	1786371638.475736	1786371638.595723	1
057	fe_miss	1786371638.602154	1786371638.723296	1
058	fe_miss	1786371638.729053	1786371638.849075	1
059	fe_miss	1786371638.855091	1786371638.975785	1
060	fe_miss	1786371638.981612	1786371639.101171	1
