win	group	t_start	t_end	alive_after
000	fe	1786130648.676849	1786130648.833683	1
001	fe	1786130648.839550	1786130648.965773	1
002	fe	1786130648.971513	1786130649.094215	1
003	fe	1786130649.100361	1786130649.219668	1
004	fe	1786130649.225404	1786130649.344770	1
005	fe	1786130649.350314	1786130649.469688	1
006	fe	1786130649.475494	1786130649.594747	1
007	fe	1786130649.600227	1786130649.720721	1
008	fe	1786130649.726508	1786130649.845023	1
009	fe	1786130649.850643	1786130649.973370	1
010	fe	1786130649.979236	1786130650.098786	1
011	fe	1786130650.104845	1786130650.224724	1
012	fe	1786130650.230677	1786130650.349621	1
013	fe	1786130650.355507	1786130650.474531	1
014	fe	1786130650.480464	1786130650.599903	1
015	fe	1786130650.606151	1786130650.726524	1
016	fe	1786130650.732322	1786130650.852390	1
017	fe	1786130650.857999	1786130650.977123	1
018	fe	1786130650.983685	1786130651.103443	1
019	fe	1786130651.109228	1786130651.229699	1
020	fe	1786130651.235838	1786130651.355407	1
021	fe	1786130651.361269	1786130651.480501	1
022	fe	1786130651.486118	1786130651.605064	1
023	fe	1786130651.610601	1786130651.730700	1
024	fe	1786130651.736466	1786130651.857391	1
025	fe	1786130651.863184	1786130651.982147	1
026	fe	1786130651.988101	1786130652.107428	1
027	fe	1786130652.112898	1786130652.232103	1
028	fe	1786130652.237719	1786130652.357432	1
029	fe	1786130652.362919	1786130652.481473	1
030	fe	1786130652.487078	1786130652.606687	1
031	fe	1786130652.612619	1786130652.731869	1
032	fe	1786130652.737909	1786130652.857675	1
033	fe	1786130652.863686	1786130652.983441	1
034	fe	1786130652.989638	1786130653.109086	1
035	fe	1786130653.115233	1786130653.239975	1
036	fe	1786130653.246070	1786130653.365652	1
037	fe	1786130653.371617	1786130653.491377	1
038	fe	1786130653.497169	1786130653.616796	1
039	fe	1786130653.622816	1786130653.742048	1
040	fe	1786130653.747752	1786130653.866860	1
041	fe	1786130653.872745	1786130653.991925	1
042	fe	1786130653.997853	1786130654.117108	1
043	fe	1786130654.122841	1786130654.241647	1
044	fe	1786130654.247361	1786130654.365960	1
045	fe	1786130654.371616	1786130654.490627	1
046	fe	1786130654.496331	1786130654.615334	1
047	fe	1786130654.621185	1786130654.740044	1
048	fe	1786130654.745736	1786130654.866942	1
049	fe	1786130654.872576	1786130654.991715	1
050	fe	1786130654.997578	1786130655.116874	1
051	fe	1786130655.122683	1786130655.241452	1
052	fe	1786130655.247124	1786130655.365802	1
053	fe	1786130655.371580	1786130655.490859	1
054	fe	1786130655.496620	1786130655.615347	1
055	fe	1786130655.621223	1786130655.740056	1
056	fe	1786130655.745628	1786130655.864602	1
057	fe	1786130655.870462	1786130655.989865	1
058	fe	1786130655.995924	1786130656.114988	1
059	fe	1786130656.120573	1786130656.240821	1
