win	group	t_start	t_end	alive_after
000	fe	1786124621.679538	1786124621.831909	1
001	fe	1786124621.837822	1786124621.969801	1
002	fe	1786124621.975646	1786124622.105662	1
003	fe	1786124622.111293	1786124622.230367	1
004	fe	1786124622.235932	1786124622.355206	1
005	fe	1786124622.360645	1786124622.481009	1
006	fe	1786124622.486615	1786124622.605565	1
007	fe	1786124622.611141	1786124622.729700	1
008	fe	1786124622.735372	1786124622.853948	1
009	fe	1786124622.859668	1786124622.978474	1
010	fe	1786124622.984030	1786124623.102604	1
011	fe	1786124623.109542	1786124623.228190	1
012	fe	1786124623.233997	1786124623.353541	1
013	fe	1786124623.359161	1786124623.478679	1
014	fe	1786124623.484666	1786124623.605026	1
015	fe	1786124623.610871	1786124623.730643	1
016	fe	1786124623.736914	1786124623.856173	1
017	fe	1786124623.862175	1786124623.982723	1
018	fe	1786124623.989089	1786124624.111122	1
019	fe	1786124624.117156	1786124624.238382	1
020	fe	1786124624.244042	1786124624.363032	1
021	fe	1786124624.368567	1786124624.487340	1
022	fe	1786124624.492792	1786124624.612258	1
023	fe	1786124624.617944	1786124624.738696	1
024	fe	1786124624.745103	1786124624.864788	1
025	fe	1786124624.870779	1786124624.989886	1
026	fe	1786124624.995603	1786124625.114762	1
027	fe	1786124625.120230	1786124625.239366	1
028	fe	1786124625.245315	1786124625.370002	1
029	fe	1786124625.375927	1786124625.494870	1
030	fe	1786124625.500384	1786124625.619076	1
031	fe	1786124625.624813	1786124625.743510	1
032	fe	1786124625.749091	1786124625.868187	1
033	fe	1786124625.874142	1786124625.992737	1
034	fe	1786124625.998407	1786124626.117673	1
035	fe	1786124626.123526	1786124626.242768	1
036	fe	1786124626.248899	1786124626.368335	1
037	fe	1786124626.374217	1786124626.493431	1
038	fe	1786124626.498972	1786124626.617987	1
039	fe	1786124626.623762	1786124626.742815	1
040	fe	1786124626.748462	1786124626.867207	1
041	fe	1786124626.873083	1786124626.992768	1
042	fe	1786124626.998428	1786124627.117377	1
043	fe	1786124627.123204	1786124627.242359	1
044	fe	1786124627.248213	1786124627.367692	1
045	fe	1786124627.373424	1786124627.492562	1
046	fe	1786124627.498215	1786124627.617373	1
047	fe	1786124627.623079	1786124627.741932	1
048	fe	1786124627.747788	1786124627.867714	1
049	fe	1786124627.873681	1786124627.993462	1
050	fe	1786124627.999526	1786124628.120774	1
051	fe	1786124628.126436	1786124628.246504	1
052	fe	1786124628.253001	1786124628.372569	1
053	fe	1786124628.378368	1786124628.498210	1
054	fe	1786124628.504031	1786124628.623227	1
055	fe	1786124628.629291	1786124628.748534	1
056	fe	1786124628.754496	1786124628.873739	1
057	fe	1786124628.879339	1786124628.998261	1
058	fe	1786124629.004286	1786124629.123532	1
059	fe	1786124629.129527	1786124629.248668	1
060	fe	1786124629.254606	1786124629.373784	1
061	fe	1786124629.379807	1786124629.498549	1
062	fe	1786124629.504523	1786124629.623579	1
063	fe	1786124629.629267	1786124629.748420	1
064	fe	1786124629.754455	1786124629.873405	1
065	fe	1786124629.879151	1786124629.998476	1
066	fe	1786124630.003843	1786124630.123742	1
067	fe	1786124630.129509	1786124630.248172	1
068	fe	1786124630.254343	1786124630.374288	1
069	fe	1786124630.380247	1786124630.499882	1
070	fe	1786124630.506028	1786124630.625747	1
071	fe	1786124630.631887	1786124630.752532	1
072	fe	1786124630.758890	1786124630.880129	1
073	fe	1786124630.885855	1786124631.005729	1
074	fe	1786124631.011854	1786124631.131424	1
075	fe	1786124631.137161	1786124631.257375	1
076	fe	1786124631.263384	1786124631.382284	1
077	fe	1786124631.388533	1786124631.508364	1
078	fe	1786124631.514281	1786124631.633332	1
079	fe	1786124631.639440	1786124631.758680	1
080	fe	1786124631.764484	1786124631.884990	1
081	fe	1786124631.890957	1786124632.010696	1
082	fe	1786124632.016461	1786124632.135927	1
083	fe	1786124632.141925	1786124632.261213	1
084	fe	1786124632.267179	1786124632.386359	1
085	fe	1786124632.392202	1786124632.511402	1
086	fe	1786124632.517359	1786124632.636527	1
087	fe	1786124632.642424	1786124632.761366	1
088	fe	1786124632.766905	1786124632.885882	1
089	fe	1786124632.891880	1786124633.010308	1
090	fe	1786124633.016315	1786124633.135702	1
091	fe	1786124633.141685	1786124633.260699	1
092	fe	1786124633.266632	1786124633.386038	1
093	fe	1786124633.392021	1786124633.510854	1
094	fe	1786124633.516768	1786124633.637430	1
095	fe	1786124633.643114	1786124633.761736	1
096	fe	1786124633.767475	1786124633.886107	1
097	fe	1786124633.891778	1786124634.010807	1
098	fe	1786124634.016552	1786124634.135346	1
099	fe	1786124634.141371	1786124634.261508	1
100	fe	1786124634.267256	1786124634.386305	1
101	fe	1786124634.391926	1786124634.510730	1
102	fe	1786124634.516268	1786124634.635478	1
103	fe	1786124634.641048	1786124634.760647	1
104	fe	1786124634.766548	1786124634.885299	1
105	fe	1786124634.891225	1786124635.010672	1
106	fe	1786124635.016652	1786124635.136258	1
107	fe	1786124635.142152	1786124635.262118	1
108	fe	1786124635.267976	1786124635.388397	1
109	fe	1786124635.394182	1786124635.513127	1
110	fe	1786124635.519014	1786124635.638397	1
111	fe	1786124635.644420	1786124635.763171	1
112	fe	1786124635.768918	1786124635.891285	1
113	fe	1786124635.897161	1786124636.016156	1
114	fe	1786124636.022221	1786124636.142927	1
115	fe	1786124636.148509	1786124636.267555	1
116	fe	1786124636.273558	1786124636.392914	1
117	fe	1786124636.399335	1786124636.518908	1
118	fe	1786124636.524885	1786124636.644498	1
119	fe	1786124636.650306	1786124636.770267	1
120	fe	1786124636.776612	1786124636.896835	1
121	fe	1786124636.903116	1786124637.023267	1
122	fe	1786124637.029329	1786124637.149358	1
123	fe	1786124637.155278	1786124637.274250	1
124	fe	1786124637.280446	1786124637.400111	1
