win	group	t_start	t_end	alive_after
000	priv	1786134541.303813	1786134541.452136	1
001	priv	1786134541.457986	1786134541.584626	1
002	priv	1786134541.590248	1786134541.713823	1
003	priv	1786134541.719666	1786134541.836698	1
004	priv	1786134541.842495	1786134541.959004	1
005	priv	1786134541.964661	1786134542.080748	1
006	priv	1786134542.086447	1786134542.208586	1
007	priv	1786134542.214432	1786134542.331167	1
008	priv	1786134542.337180	1786134542.453850	1
009	priv	1786134542.459263	1786134542.575478	1
010	priv	1786134542.581098	1786134542.697600	1
011	priv	1786134542.703897	1786134542.820300	1
012	priv	1786134542.826115	1786134542.942604	1
013	priv	1786134542.948120	1786134543.064186	1
014	priv	1786134543.069992	1786134543.186328	1
015	priv	1786134543.192553	1786134543.309214	1
016	priv	1786134543.315279	1786134543.431621	1
017	priv	1786134543.437258	1786134543.555728	1
018	priv	1786134543.561409	1786134543.680007	1
019	priv	1786134543.685528	1786134543.801774	1
020	priv	1786134543.807937	1786134543.924809	1
021	priv	1786134543.930383	1786134544.046984	1
022	priv	1786134544.052745	1786134544.169579	1
023	priv	1786134544.175259	1786134544.292643	1
024	priv	1786134544.299044	1786134544.415598	1
025	priv	1786134544.421323	1786134544.537658	1
026	priv	1786134544.543341	1786134544.659586	1
027	priv	1786134544.665258	1786134544.782123	1
028	priv	1786134544.787747	1786134544.904486	1
029	priv	1786134544.909998	1786134545.026607	1
030	priv	1786134545.032336	1786134545.148800	1
031	priv	1786134545.154965	1786134545.271642	1
032	priv	1786134545.277462	1786134545.394756	1
033	priv	1786134545.400381	1786134545.517372	1
034	priv	1786134545.523158	1786134545.639659	1
035	priv	1786134545.645378	1786134545.761853	1
036	priv	1786134545.767508	1786134545.883867	1
037	priv	1786134545.889419	1786134546.006604	1
038	priv	1786134546.012222	1786134546.128838	1
039	priv	1786134546.134269	1786134546.250786	1
040	priv	1786134546.256768	1786134546.373590	1
041	priv	1786134546.379523	1786134546.496029	1
042	priv	1786134546.501584	1786134546.619595	1
043	priv	1786134546.625243	1786134546.742618	1
044	priv	1786134546.748463	1786134546.864862	1
045	priv	1786134546.870471	1786134546.987208	1
046	priv	1786134546.993007	1786134547.110208	1
047	priv	1786134547.115624	1786134547.234421	1
048	priv	1786134547.240197	1786134547.356718	1
049	priv	1786134547.362408	1786134547.479998	1
050	priv	1786134547.486073	1786134547.602547	1
051	priv	1786134547.608185	1786134547.724926	1
052	priv	1786134547.730506	1786134547.848433	1
053	priv	1786134547.854462	1786134547.970827	1
054	priv	1786134547.976283	1786134548.092585	1
055	priv	1786134548.098313	1786134548.214757	1
056	priv	1786134548.220710	1786134548.337440	1
057	priv	1786134548.343403	1786134548.461105	1
058	priv	1786134548.466799	1786134548.583680	1
059	priv	1786134548.589672	1786134548.706140	1
060	priv	1786134548.711747	1786134548.828169	1
061	priv	1786134548.833927	1786134548.950838	1
062	priv	1786134548.956575	1786134549.074224	1
063	priv	1786134549.080066	1786134549.196556	1
064	priv	1786134549.202607	1786134549.319463	1
065	priv	1786134549.325406	1786134549.442397	1
066	priv	1786134549.447821	1786134549.564900	1
067	priv	1786134549.570714	1786134549.688045	1
068	priv	1786134549.694001	1786134549.810332	1
069	priv	1786134549.816008	1786134549.932811	1
070	priv	1786134549.938720	1786134550.055426	1
071	priv	1786134550.061406	1786134550.178169	1
072	priv	1786134550.184426	1786134550.301337	1
073	priv	1786134550.306894	1786134550.423634	1
074	priv	1786134550.429373	1786134550.546507	1
075	priv	1786134550.552094	1786134550.668420	1
076	priv	1786134550.674152	1786134550.791714	1
077	priv	1786134550.797378	1786134550.914614	1
078	priv	1786134550.920356	1786134551.037101	1
079	priv	1786134551.042840	1786134551.160243	1
080	priv	1786134551.166273	1786134551.283461	1
081	priv	1786134551.289141	1786134551.406204	1
082	priv	1786134551.412092	1786134551.529739	1
083	priv	1786134551.535550	1786134551.652139	1
084	priv	1786134551.657843	1786134551.775045	1
085	priv	1786134551.780837	1786134551.897710	1
086	priv	1786134551.903466	1786134552.020621	1
087	priv	1786134552.026525	1786134552.143403	1
088	priv	1786134552.149001	1786134552.265989	1
089	priv	1786134552.271747	1786134552.388375	1
090	priv	1786134552.394205	1786134552.513984	1
091	priv	1786134552.520318	1786134552.638673	1
092	priv	1786134552.645199	1786134552.762795	1
093	priv	1786134552.768639	1786134552.885507	1
094	priv	1786134552.891278	1786134553.008344	1
095	priv	1786134553.013936	1786134553.131097	1
096	priv	1786134553.137157	1786134553.254249	1
097	priv	1786134553.260600	1786134553.377726	1
098	priv	1786134553.383781	1786134553.500397	1
099	priv	1786134553.506060	1786134553.624158	1
