1786121581.452402529	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121581.452402529	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121581.452402529	3090789	bash 
1786121581.958739454	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121581.958739454	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121581.958739454	3090789	bash 
1786121582.465997714	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121582.465997714	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121582.465997714	3090789	bash 
1786121582.972458341	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121582.972458341	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121582.972458341	3090789	bash 
1786121583.479109000	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121583.479109000	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121583.479109000	3090789	bash 
1786121583.985475044	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121583.985475044	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121583.985475044	3090789	bash 
1786121584.492215701	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121584.492215701	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121584.492215701	3090789	bash 
1786121584.998650968	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121584.998650968	3090748	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
1786121584.998650968	3090789	bash 
1786121585.505278527	3090652	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 0995db85-7ea3-41ba-9f5c-5bbabc1710fd 
