win	group	t_start	t_end	alive_after
000	fpbr	1785364538.082230	1785364540.119281	1
001	fpbr	1785364540.125804	1785364542.146301	1
002	fpbr	1785364542.152407	1785364544.174707	1
003	fpbr	1785364544.181045	1785364546.202607	1
004	fpbr	1785364546.208625	1785364548.229658	1
005	fpbr	1785364548.235973	1785364550.257091	1
006	fpbr	1785364550.263039	1785364552.283115	1
007	fpbr	1785364552.289542	1785364554.311815	1
008	fpbr	1785364554.318056	1785364556.338730	1
009	fpbr	1785364556.344655	1785364558.365710	1
010	fpbr	1785364558.371754	1785364560.392427	1
011	fpbr	1785364560.398490	1785364562.419379	1
012	fpbr	1785364562.425799	1785364564.446314	1
013	fpbr	1785364564.452236	1785364566.473300	1
014	fpbr	1785364566.479267	1785364568.500861	1
015	fpbr	1785364568.507144	1785364570.527886	1
016	fpbr	1785364570.533804	1785364572.554298	1
017	fpbr	1785364572.560906	1785364574.586056	1
018	fpbr	1785364574.592220	1785364576.612772	1
019	fpbr	1785364576.618609	1785364578.640159	1
020	fpbr	1785364578.646390	1785364580.667021	1
021	fpbr	1785364580.673349	1785364582.695309	1
022	fpbr	1785364582.702302	1785364584.722885	1
023	fpbr	1785364584.729301	1785364586.749915	1
024	fpbr	1785364586.755963	1785364588.777338	1
025	fpbr	1785364588.783793	1785364590.804685	1
026	fpbr	1785364590.811098	1785364592.831881	1
027	fpbr	1785364592.838488	1785364594.862899	1
028	fpbr	1785364594.869081	1785364596.891800	1
029	fpbr	1785364596.900283	1785364598.929853	1
030	fpbr	1785364598.935987	1785364600.958373	1
031	fpbr	1785364600.964239	1785364602.985181	1
032	fpbr	1785364602.991541	1785364605.013623	1
033	fpbr	1785364605.019790	1785364607.040439	1
034	fpbr	1785364607.046382	1785364609.068145	1
035	fpbr	1785364609.074435	1785364611.095045	1
036	fpbr	1785364611.101470	1785364613.122043	1
037	fpbr	1785364613.128158	1785364615.149855	1
038	fpbr	1785364615.156260	1785364617.177104	1
039	fpbr	1785364617.182931	1785364619.204162	1
040	fpbr	1785364619.210380	1785364621.231109	1
041	fpbr	1785364621.237340	1785364623.258586	1
042	fpbr	1785364623.264851	1785364625.285550	1
043	fpbr	1785364625.292810	1785364627.313751	1
044	fpbr	1785364627.319734	1785364629.341232	1
045	fpbr	1785364629.347555	1785364631.367663	1
046	fpbr	1785364631.373905	1785364633.394633	1
047	fpbr	1785364633.400821	1785364635.422438	1
048	fpbr	1785364635.428322	1785364637.449165	1
049	fpbr	1785364637.455209	1785364639.477304	1
050	fpbr	1785364639.483433	1785364641.504556	1
051	fpbr	1785364641.510718	1785364643.532004	1
052	fpbr	1785364643.538070	1785364645.558858	1
053	fpbr	1785364645.564987	1785364647.585488	1
054	fpbr	1785364647.591486	1785364649.614413	1
055	fpbr	1785364649.620746	1785364651.641390	1
056	fpbr	1785364651.647292	1785364653.668073	1
057	fpbr	1785364653.674301	1785364655.694930	1
058	fpbr	1785364655.701149	1785364657.722924	1
059	fpbr	1785364657.729719	1785364659.750341	1
060	fpbr	1785364659.756498	1785364661.777236	1
061	fpbr	1785364661.783512	1785364663.804145	1
062	fpbr	1785364663.810413	1785364665.833394	1
063	fpbr	1785364665.839286	1785364667.860016	1
064	fpbr	1785364667.865855	1785364669.888239	1
065	fpbr	1785364669.894361	1785364671.914806	1
066	fpbr	1785364671.920786	1785364673.943855	1
067	fpbr	1785364673.950007	1785364675.970816	1
068	fpbr	1785364675.976806	1785364677.998564	1
069	fpbr	1785364678.004951	1785364680.026115	1
070	fpbr	1785364680.032054	1785364682.054936	1
071	fpbr	1785364682.060949	1785364684.081837	1
072	fpbr	1785364684.088181	1785364686.109782	1
073	fpbr	1785364686.115899	1785364688.136807	1
074	fpbr	1785364688.142887	1785364690.163182	1
075	fpbr	1785364690.169316	1785364692.189830	1
076	fpbr	1785364692.197380	1785364694.218599	1
077	fpbr	1785364694.224628	1785364696.244980	1
078	fpbr	1785364696.251272	1785364698.272361	1
079	fpbr	1785364698.278744	1785364700.301016	0
