win	group	t_start	t_end	alive_after
000	fe_lat	1785329834.593338	1785329836.631659	1
001	fe_lat	1785329836.638350	1785329838.660465	1
002	fe_lat	1785329838.666776	1785329840.690392	1
003	fe_lat	1785329840.696306	1785329842.718217	1
004	fe_lat	1785329842.724115	1785329844.745819	1
005	fe_lat	1785329844.752028	1785329846.774253	1
006	fe_lat	1785329846.780401	1785329848.803057	1
007	fe_lat	1785329848.809702	1785329850.832690	1
008	fe_lat	1785329850.838660	1785329852.861865	1
009	fe_lat	1785329852.867962	1785329854.889591	1
010	fe_lat	1785329854.895738	1785329856.917456	1
011	fe_lat	1785329856.923413	1785329858.946370	1
012	fe_lat	1785329858.953017	1785329860.976620	1
013	fe_lat	1785329860.982922	1785329863.005191	1
014	fe_lat	1785329863.011395	1785329865.034086	1
015	fe_lat	1785329865.040543	1785329867.063985	1
016	fe_lat	1785329867.070561	1785329869.093955	1
017	fe_lat	1785329869.100044	1785329871.123328	1
018	fe_lat	1785329871.129416	1785329873.152438	1
019	fe_lat	1785329873.160083	1785329875.184162	1
020	fe_lat	1785329875.190213	1785329877.213627	0
