1785329834.586530 usage_usec 487197 user_usec 426933 system_usec 60263 
1785329834.688984 usage_usec 487197 user_usec 426933 system_usec 60263 
1785329834.791307 usage_usec 487315 user_usec 427036 system_usec 60278 
1785329834.895124 usage_usec 493107 user_usec 427949 system_usec 65157 
1785329834.997477 usage_usec 493107 user_usec 427949 system_usec 65157 
1785329835.099490 usage_usec 493107 user_usec 427949 system_usec 65157 
1785329835.201408 usage_usec 501058 user_usec 432909 system_usec 68148 
1785329835.304124 usage_usec 506787 user_usec 436803 system_usec 69984 
1785329835.406183 usage_usec 512078 user_usec 440024 system_usec 72054 
1785329835.508204 usage_usec 520198 user_usec 445152 system_usec 75046 
1785329835.610455 usage_usec 639032 user_usec 462826 system_usec 176205 
1785329835.713302 usage_usec 1022844 user_usec 491753 system_usec 531091 
1785329835.815794 usage_usec 1073321 user_usec 510376 system_usec 562944 
1785329835.917876 usage_usec 1128399 user_usec 531547 system_usec 596852 
1785329836.019852 usage_usec 1187692 user_usec 551540 system_usec 636151 
1785329836.121841 usage_usec 1245851 user_usec 571470 system_usec 674381 
1785329836.224070 usage_usec 1304253 user_usec 592091 system_usec 712162 
1785329836.327125 usage_usec 1356752 user_usec 612525 system_usec 744226 
1785329836.429137 usage_usec 1399233 user_usec 630698 system_usec 768534 
1785329836.531071 usage_usec 1438677 user_usec 641231 system_usec 797446 
1785329836.633224 usage_usec 1486397 user_usec 653149 system_usec 833247 
1785329836.735191 usage_usec 1529574 user_usec 663224 system_usec 866349 
1785329836.837016 usage_usec 1576904 user_usec 674763 system_usec 902141 
1785329836.939089 usage_usec 1620470 user_usec 687310 system_usec 933159 
1785329837.041011 usage_usec 1695908 user_usec 720162 system_usec 975745 
1785329837.143090 usage_usec 1797548 user_usec 756631 system_usec 1040917 
1785329837.245143 usage_usec 2057637 user_usec 795134 system_usec 1262502 
1785329837.347280 usage_usec 2159255 user_usec 823680 system_usec 1335574 
1785329837.449495 usage_usec 2219862 user_usec 845961 system_usec 1373901 
1785329837.551992 usage_usec 2470846 user_usec 926686 system_usec 1544159 
1785329837.654334 usage_usec 2556378 user_usec 958055 system_usec 1598323 
1785329837.756611 usage_usec 2618396 user_usec 978962 system_usec 1639433 
1785329837.858727 usage_usec 2624628 user_usec 984187 system_usec 1640441 
1785329837.960847 usage_usec 2629518 user_usec 987208 system_usec 1642310 
1785329838.063170 usage_usec 2643301 user_usec 997252 system_usec 1646048 
1785329838.165413 usage_usec 2653076 user_usec 1002592 system_usec 1650484 
1785329838.268346 usage_usec 2662628 user_usec 1009148 system_usec 1653480 
1785329838.371223 usage_usec 2671213 user_usec 1012820 system_usec 1658392 
1785329838.473686 usage_usec 2675867 user_usec 1016184 system_usec 1659682 
1785329838.576084 usage_usec 2683106 user_usec 1020350 system_usec 1662755 
1785329838.678475 usage_usec 2686984 user_usec 1023588 system_usec 1663395 
1785329838.780614 usage_usec 2694544 user_usec 1029030 system_usec 1665514 
1785329838.882815 usage_usec 2724104 user_usec 1044818 system_usec 1679285 
1785329838.984930 usage_usec 2725056 user_usec 1044818 system_usec 1680237 
1785329839.087108 usage_usec 2729891 user_usec 1047442 system_usec 1682448 
1785329839.189528 usage_usec 2757620 user_usec 1068906 system_usec 1688713 
1785329839.291994 usage_usec 2763760 user_usec 1073067 system_usec 1690693 
1785329839.394860 usage_usec 2790145 user_usec 1094590 system_usec 1695554 
1785329839.497132 usage_usec 2796998 user_usec 1099021 system_usec 1697977 
1785329839.599460 usage_usec 2814217 user_usec 1104197 system_usec 1710020 
1785329839.701701 usage_usec 2838617 user_usec 1123852 system_usec 1714765 
1785329839.803787 usage_usec 2843377 user_usec 1126831 system_usec 1716545 
1785329839.905946 usage_usec 2868288 user_usec 1146662 system_usec 1721626 
1785329840.008111 usage_usec 2876842 user_usec 1151624 system_usec 1725218 
1785329840.110456 usage_usec 2885994 user_usec 1157155 system_usec 1728838 
1785329840.212833 usage_usec 2908164 user_usec 1175307 system_usec 1732857 
1785329840.315131 usage_usec 2915369 user_usec 1178168 system_usec 1737201 
1785329840.417792 usage_usec 2936397 user_usec 1194927 system_usec 1741470 
1785329840.520041 usage_usec 2957688 user_usec 1202025 system_usec 1755662 
1785329840.622406 usage_usec 2978086 user_usec 1218160 system_usec 1759925 
1785329840.724803 usage_usec 2989942 user_usec 1227785 system_usec 1762156 
1785329840.826964 usage_usec 3011984 user_usec 1234110 system_usec 1777873 
1785329840.929404 usage_usec 3032651 user_usec 1251094 system_usec 1781556 
1785329841.031775 usage_usec 3050479 user_usec 1258646 system_usec 1791833 
