win	group	t_start	t_end	alive_after
000	fe	1786120140.245793	1786120140.393693	1
001	fe	1786120140.399253	1786120140.528858	1
002	fe	1786120140.534805	1786120140.665440	1
003	fe	1786120140.671243	1786120140.790615	1
004	fe	1786120140.796026	1786120140.914735	1
005	fe	1786120140.920410	1786120141.042475	1
006	fe	1786120141.047981	1786120141.167367	1
007	fe	1786120141.172936	1786120141.291523	1
008	fe	1786120141.297195	1786120141.415946	1
009	fe	1786120141.422025	1786120141.541258	1
010	fe	1786120141.546983	1786120141.666083	1
011	fe	1786120141.672176	1786120141.790841	1
012	fe	1786120141.796585	1786120141.915484	1
013	fe	1786120141.920990	1786120142.039229	1
014	fe	1786120142.044771	1786120142.163253	1
015	fe	1786120142.168779	1786120142.290522	1
016	fe	1786120142.296255	1786120142.416330	1
017	fe	1786120142.422040	1786120142.540913	1
018	fe	1786120142.546614	1786120142.665780	1
019	fe	1786120142.671331	1786120142.790179	1
020	fe	1786120142.796482	1786120142.915487	1
021	fe	1786120142.920711	1786120143.040249	1
022	fe	1786120143.045999	1786120143.165118	1
023	fe	1786120143.170700	1786120143.290948	1
024	fe	1786120143.296642	1786120143.416122	1
025	fe	1786120143.421681	1786120143.540997	1
026	fe	1786120143.546422	1786120143.665455	1
027	fe	1786120143.671170	1786120143.791216	1
028	fe	1786120143.797021	1786120143.916627	1
029	fe	1786120143.922410	1786120144.041500	1
030	fe	1786120144.047316	1786120144.166432	1
031	fe	1786120144.172225	1786120144.291227	1
032	fe	1786120144.297031	1786120144.416163	1
033	fe	1786120144.421894	1786120144.540847	1
034	fe	1786120144.546592	1786120144.665446	1
035	fe	1786120144.671180	1786120144.790231	1
036	fe	1786120144.795833	1786120144.914604	1
037	fe	1786120144.920268	1786120145.038717	1
038	fe	1786120145.044697	1786120145.163841	1
039	fe	1786120145.169321	1786120145.288727	1
040	fe	1786120145.294283	1786120145.413256	1
041	fe	1786120145.418865	1786120145.538050	1
042	fe	1786120145.543760	1786120145.663028	1
043	fe	1786120145.668747	1786120145.787882	1
044	fe	1786120145.793594	1786120145.912683	1
045	fe	1786120145.918314	1786120146.037955	1
046	fe	1786120146.043477	1786120146.163102	1
047	fe	1786120146.169191	1786120146.288931	1
048	fe	1786120146.294542	1786120146.414093	1
049	fe	1786120146.419832	1786120146.539150	1
050	fe	1786120146.544959	1786120146.664869	1
051	fe	1786120146.670700	1786120146.790207	1
052	fe	1786120146.795878	1786120146.914873	1
053	fe	1786120146.920722	1786120147.039883	1
054	fe	1786120147.045535	1786120147.168934	1
055	fe	1786120147.174763	1786120147.296196	1
056	fe	1786120147.301890	1786120147.421781	1
057	fe	1786120147.427556	1786120147.547089	1
058	fe	1786120147.552969	1786120147.672872	1
059	fe	1786120147.678766	1786120147.798252	1
060	fe	1786120147.804242	1786120147.923041	1
061	fe	1786120147.928598	1786120148.047275	1
062	fe	1786120148.052916	1786120148.172613	1
063	fe	1786120148.178619	1786120148.298341	1
064	fe	1786120148.304229	1786120148.423972	1
065	fe	1786120148.429839	1786120148.549712	1
066	fe	1786120148.555675	1786120148.675727	1
067	fe	1786120148.681540	1786120148.801754	1
068	fe	1786120148.807775	1786120148.928223	1
069	fe	1786120148.933814	1786120149.053339	1
070	fe	1786120149.059228	1786120149.178627	1
071	fe	1786120149.184486	1786120149.303188	1
072	fe	1786120149.308850	1786120149.428311	1
073	fe	1786120149.434214	1786120149.553384	1
074	fe	1786120149.559050	1786120149.677809	1
075	fe	1786120149.683765	1786120149.802463	1
076	fe	1786120149.808291	1786120149.927298	1
077	fe	1786120149.932721	1786120150.054754	1
078	fe	1786120150.060453	1786120150.179598	1
079	fe	1786120150.185268	1786120150.305094	1
080	fe	1786120150.310869	1786120150.430216	1
081	fe	1786120150.435970	1786120150.554962	1
082	fe	1786120150.561087	1786120150.680284	1
083	fe	1786120150.686214	1786120150.804910	1
084	fe	1786120150.810787	1786120150.929649	1
085	fe	1786120150.935410	1786120151.054050	1
086	fe	1786120151.059780	1786120151.179961	1
087	fe	1786120151.185765	1786120151.304967	1
088	fe	1786120151.310465	1786120151.429619	1
089	fe	1786120151.435481	1786120151.555184	1
090	fe	1786120151.561255	1786120151.680989	1
091	fe	1786120151.687216	1786120151.806127	1
092	fe	1786120151.811747	1786120151.930947	1
093	fe	1786120151.936861	1786120152.055873	1
094	fe	1786120152.061670	1786120152.180610	1
095	fe	1786120152.186282	1786120152.305916	1
096	fe	1786120152.311635	1786120152.430493	1
097	fe	1786120152.436411	1786120152.555905	1
098	fe	1786120152.561601	1786120152.680709	1
099	fe	1786120152.686768	1786120152.806390	1
100	fe	1786120152.812196	1786120152.932038	1
101	fe	1786120152.937957	1786120153.057701	1
102	fe	1786120153.063498	1786120153.183132	1
