1786126742.751592807	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126742.751592807	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126742.751592807	124535	bash 
1786126742.751592807	124592	sleep 0.3 
1786126743.259215780	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126743.259215780	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126743.259215780	124535	bash 
1786126743.259215780	124733	git status 
1786126743.767044396	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126743.767044396	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126743.767044396	124535	bash 
1786126744.273697558	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126744.273697558	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126744.273697558	124535	bash 
1786126744.780188686	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126744.780188686	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126744.780188686	124535	bash 
1786126745.286557673	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126745.286557673	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126745.286557673	124535	bash 
1786126745.793024104	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126745.793024104	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126745.793024104	124535	bash 
1786126746.299560657	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126746.299560657	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126746.299560657	124535	bash 
1786126746.806230619	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126746.806230619	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126746.806230619	124535	bash 
1786126747.313239153	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126747.313239153	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126747.313239153	124535	bash 
1786126747.819750709	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126747.819750709	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126747.819750709	124535	bash 
1786126748.326564581	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126748.326564581	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126748.326564581	124535	bash 
1786126748.833247291	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126748.833247291	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126748.833247291	124535	bash 
1786126749.340080815	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126749.340080815	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126749.340080815	124535	bash 
1786126749.846786043	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126749.846786043	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126749.846786043	124535	bash 
1786126750.353473566	124360	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126750.353473566	124445	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 7f6d1fe4-f5be-445d-b726-e0a663e9a09b 
1786126750.353473566	124535	bash 
