win	group	t_start	t_end	alive_after
000	fe_miss	1785345676.546115	1785345678.594068	1
001	fe_miss	1785345678.600264	1785345680.623273	1
002	fe_miss	1785345680.630047	1785345682.653490	1
003	fe_miss	1785345682.659341	1785345684.681349	1
004	fe_miss	1785345684.687443	1785345686.709678	1
005	fe_miss	1785345686.715842	1785345688.737830	1
006	fe_miss	1785345688.743579	1785345690.766627	1
007	fe_miss	1785345690.772748	1785345692.795047	1
008	fe_miss	1785345692.801208	1785345694.824612	1
009	fe_miss	1785345694.830750	1785345696.852824	1
010	fe_miss	1785345696.859556	1785345698.881381	1
011	fe_miss	1785345698.887556	1785345700.910851	1
012	fe_miss	1785345700.916898	1785345702.939308	1
013	fe_miss	1785345702.945420	1785345704.967177	1
014	fe_miss	1785345704.973026	1785345706.996075	1
015	fe_miss	1785345707.002404	1785345709.023989	1
016	fe_miss	1785345709.030165	1785345711.052693	1
017	fe_miss	1785345711.058706	1785345713.080876	1
018	fe_miss	1785345713.086956	1785345715.108726	1
019	fe_miss	1785345715.114850	1785345717.138414	1
020	fe_miss	1785345717.144751	1785345719.166954	1
021	fe_miss	1785345719.173009	1785345721.194751	1
022	fe_miss	1785345721.200796	1785345723.222096	1
023	fe_miss	1785345723.228135	1785345725.249844	1
024	fe_miss	1785345725.257348	1785345727.279653	1
025	fe_miss	1785345727.285914	1785345729.309662	1
026	fe_miss	1785345729.315805	1785345731.337552	1
027	fe_miss	1785345731.343724	1785345733.365595	1
028	fe_miss	1785345733.371812	1785345735.398196	1
029	fe_miss	1785345735.406923	1785345737.434473	1
030	fe_miss	1785345737.440683	1785345739.463885	1
031	fe_miss	1785345739.469807	1785345741.493502	1
032	fe_miss	1785345741.499544	1785345743.521963	1
033	fe_miss	1785345743.528450	1785345745.550610	1
034	fe_miss	1785345745.556785	1785345747.579315	1
035	fe_miss	1785345747.586918	1785345749.608988	1
036	fe_miss	1785345749.614782	1785345751.637833	1
037	fe_miss	1785345751.644149	1785345753.666786	1
038	fe_miss	1785345753.673120	1785345755.695321	1
039	fe_miss	1785345755.701361	1785345757.723961	1
040	fe_miss	1785345757.729938	1785345759.751438	1
041	fe_miss	1785345759.757448	1785345761.780536	1
042	fe_miss	1785345761.786693	1785345763.809206	1
043	fe_miss	1785345763.815666	1785345765.838048	1
044	fe_miss	1785345765.844098	1785345767.865566	1
045	fe_miss	1785345767.871696	1785345769.893759	1
046	fe_miss	1785345769.900612	1785345771.923913	0
