win	group	t_start	t_end	alive_after
000	fe_lat	1786101916.401171	1786101916.560749	1
001	fe_lat	1786101916.566598	1786101916.702782	1
002	fe_lat	1786101916.709209	1786101916.834403	1
003	fe_lat	1786101916.839794	1786101916.970824	1
004	fe_lat	1786101916.976934	1786101917.095976	1
005	fe_lat	1786101917.101781	1786101917.222398	1
006	fe_lat	1786101917.228529	1786101917.349302	1
007	fe_lat	1786101917.355098	1786101917.474660	1
008	fe_lat	1786101917.480557	1786101917.599762	1
009	fe_lat	1786101917.605496	1786101917.724423	1
010	fe_lat	1786101917.730092	1786101917.849586	1
011	fe_lat	1786101917.855315	1786101917.980126	1
012	fe_lat	1786101917.986017	1786101918.105383	1
013	fe_lat	1786101918.111131	1786101918.231411	1
014	fe_lat	1786101918.237779	1786101918.357876	1
015	fe_lat	1786101918.363602	1786101918.482863	1
016	fe_lat	1786101918.488881	1786101918.608308	1
017	fe_lat	1786101918.614124	1786101918.732945	1
018	fe_lat	1786101918.739069	1786101918.858817	1
019	fe_lat	1786101918.864666	1786101918.985266	1
020	fe_lat	1786101918.991439	1786101919.112824	1
021	fe_lat	1786101919.118698	1786101919.238201	1
022	fe_lat	1786101919.243815	1786101919.366240	1
023	fe_lat	1786101919.371984	1786101919.491253	1
024	fe_lat	1786101919.496804	1786101919.616054	1
025	fe_lat	1786101919.621602	1786101919.742789	1
026	fe_lat	1786101919.748352	1786101919.867657	1
027	fe_lat	1786101919.873896	1786101919.993627	1
028	fe_lat	1786101919.999532	1786101920.124777	1
029	fe_lat	1786101920.130657	1786101920.249871	1
030	fe_lat	1786101920.255930	1786101920.376630	1
031	fe_lat	1786101920.382765	1786101920.502934	1
032	fe_lat	1786101920.508943	1786101920.628206	1
033	fe_lat	1786101920.633970	1786101920.753231	1
034	fe_lat	1786101920.759081	1786101920.878290	1
035	fe_lat	1786101920.884132	1786101921.005130	1
036	fe_lat	1786101921.011262	1786101921.131742	1
037	fe_lat	1786101921.137532	1786101921.256632	1
038	fe_lat	1786101921.262451	1786101921.382551	1
039	fe_lat	1786101921.388343	1786101921.508258	1
040	fe_lat	1786101921.513817	1786101921.632838	1
041	fe_lat	1786101921.638480	1786101921.757941	1
