win	group	t_start	t_end	alive_after
000	fpbr	1786121861.016366	1786121861.166149	1
001	fpbr	1786121861.171870	1786121861.301014	1
002	fpbr	1786121861.307052	1786121861.437768	1
003	fpbr	1786121861.443364	1786121861.561049	1
004	fpbr	1786121861.566549	1786121861.684153	1
005	fpbr	1786121861.689585	1786121861.810459	1
006	fpbr	1786121861.816068	1786121861.935616	1
007	fpbr	1786121861.940969	1786121862.057913	1
008	fpbr	1786121862.063324	1786121862.180169	1
009	fpbr	1786121862.185816	1786121862.303052	1
010	fpbr	1786121862.308537	1786121862.425925	1
011	fpbr	1786121862.431583	1786121862.550980	1
012	fpbr	1786121862.556779	1786121862.674312	1
013	fpbr	1786121862.679884	1786121862.797863	1
014	fpbr	1786121862.803443	1786121862.920839	1
015	fpbr	1786121862.926481	1786121863.044464	1
016	fpbr	1786121863.050009	1786121863.167623	1
017	fpbr	1786121863.173403	1786121863.290626	1
018	fpbr	1786121863.296332	1786121863.413432	1
019	fpbr	1786121863.419177	1786121863.536333	1
020	fpbr	1786121863.541835	1786121863.659344	1
021	fpbr	1786121863.665394	1786121863.782954	1
022	fpbr	1786121863.788681	1786121863.906719	1
023	fpbr	1786121863.912429	1786121864.030137	1
024	fpbr	1786121864.035665	1786121864.153153	1
025	fpbr	1786121864.158871	1786121864.276285	1
026	fpbr	1786121864.282321	1786121864.399917	1
027	fpbr	1786121864.405442	1786121864.522882	1
028	fpbr	1786121864.528590	1786121864.646509	1
029	fpbr	1786121864.651966	1786121864.769726	1
030	fpbr	1786121864.775229	1786121864.892437	1
031	fpbr	1786121864.898146	1786121865.015734	1
032	fpbr	1786121865.021382	1786121865.138924	1
033	fpbr	1786121865.144686	1786121865.263162	1
034	fpbr	1786121865.268761	1786121865.386344	1
035	fpbr	1786121865.392183	1786121865.513175	1
036	fpbr	1786121865.518575	1786121865.636462	1
037	fpbr	1786121865.642275	1786121865.759854	1
038	fpbr	1786121865.765876	1786121865.883422	1
039	fpbr	1786121865.889192	1786121866.006752	1
040	fpbr	1786121866.012361	1786121866.130468	1
041	fpbr	1786121866.136323	1786121866.254022	1
042	fpbr	1786121866.259804	1786121866.378377	1
043	fpbr	1786121866.384086	1786121866.501796	1
044	fpbr	1786121866.507287	1786121866.624828	1
045	fpbr	1786121866.630791	1786121866.748247	1
046	fpbr	1786121866.753942	1786121866.871683	1
047	fpbr	1786121866.877453	1786121866.995117	1
048	fpbr	1786121867.000794	1786121867.118559	1
049	fpbr	1786121867.124395	1786121867.242429	1
050	fpbr	1786121867.248200	1786121867.366090	1
051	fpbr	1786121867.371956	1786121867.489607	1
052	fpbr	1786121867.495318	1786121867.612877	1
053	fpbr	1786121867.618727	1786121867.736171	1
054	fpbr	1786121867.741876	1786121867.861802	1
055	fpbr	1786121867.867275	1786121867.985085	1
056	fpbr	1786121867.990878	1786121868.108647	1
057	fpbr	1786121868.114170	1786121868.231631	1
058	fpbr	1786121868.237273	1786121868.354802	1
059	fpbr	1786121868.360592	1786121868.478579	1
060	fpbr	1786121868.484392	1786121868.602040	1
061	fpbr	1786121868.607611	1786121868.725187	1
062	fpbr	1786121868.730679	1786121868.848265	1
063	fpbr	1786121868.854058	1786121868.971965	1
064	fpbr	1786121868.977742	1786121869.095331	1
065	fpbr	1786121869.101038	1786121869.218205	1
066	fpbr	1786121869.224147	1786121869.341762	1
067	fpbr	1786121869.347384	1786121869.464737	1
068	fpbr	1786121869.470495	1786121869.588386	1
069	fpbr	1786121869.594526	1786121869.712870	1
070	fpbr	1786121869.718600	1786121869.836710	1
071	fpbr	1786121869.842288	1786121869.960431	1
072	fpbr	1786121869.966107	1786121870.083458	1
073	fpbr	1786121870.089416	1786121870.207588	1
074	fpbr	1786121870.213436	1786121870.331524	1
075	fpbr	1786121870.337723	1786121870.455548	1
076	fpbr	1786121870.461539	1786121870.579486	1
077	fpbr	1786121870.585375	1786121870.703383	1
078	fpbr	1786121870.709069	1786121870.827908	1
079	fpbr	1786121870.833736	1786121870.951377	1
080	fpbr	1786121870.957352	1786121871.074948	1
081	fpbr	1786121871.080541	1786121871.198621	1
082	fpbr	1786121871.204516	1786121871.323181	1
083	fpbr	1786121871.329209	1786121871.447471	1
084	fpbr	1786121871.453037	1786121871.571181	1
085	fpbr	1786121871.576868	1786121871.694548	1
086	fpbr	1786121871.700271	1786121871.817674	1
087	fpbr	1786121871.823525	1786121871.941835	1
088	fpbr	1786121871.947966	1786121872.065765	1
089	fpbr	1786121872.071458	1786121872.189264	1
090	fpbr	1786121872.195186	1786121872.312989	1
091	fpbr	1786121872.318453	1786121872.436209	1
092	fpbr	1786121872.441636	1786121872.562130	1
093	fpbr	1786121872.567847	1786121872.685378	1
094	fpbr	1786121872.690945	1786121872.809154	1
095	fpbr	1786121872.814715	1786121872.932436	1
096	fpbr	1786121872.937957	1786121873.055461	1
097	fpbr	1786121873.061121	1786121873.179831	1
098	fpbr	1786121873.185990	1786121873.303989	1
099	fpbr	1786121873.309554	1786121873.427834	1
100	fpbr	1786121873.433118	1786121873.550550	1
101	fpbr	1786121873.555823	1786121873.673959	1
102	fpbr	1786121873.679932	1786121873.797472	1
103	fpbr	1786121873.803233	1786121873.921662	1
104	fpbr	1786121873.927978	1786121874.046225	1
105	fpbr	1786121874.052148	1786121874.170143	1
106	fpbr	1786121874.175791	1786121874.295983	1
107	fpbr	1786121874.301735	1786121874.422650	1
108	fpbr	1786121874.428232	1786121874.545687	1
109	fpbr	1786121874.551372	1786121874.669154	1
110	fpbr	1786121874.675094	1786121874.792872	1
111	fpbr	1786121874.798678	1786121874.917022	1
112	fpbr	1786121874.922827	1786121875.040120	1
113	fpbr	1786121875.045650	1786121875.163931	1
114	fpbr	1786121875.169776	1786121875.287684	1
115	fpbr	1786121875.293033	1786121875.411340	1
116	fpbr	1786121875.417366	1786121875.535007	1
117	fpbr	1786121875.540588	1786121875.658632	1
118	fpbr	1786121875.664606	1786121875.782395	1
119	fpbr	1786121875.787961	1786121875.906815	1
120	fpbr	1786121875.912645	1786121876.034234	1
121	fpbr	1786121876.039951	1786121876.157847	1
122	fpbr	1786121876.163661	1786121876.281561	1
123	fpbr	1786121876.287320	1786121876.405330	1
124	fpbr	1786121876.411016	1786121876.528826	1
125	fpbr	1786121876.534501	1786121876.652532	1
126	fpbr	1786121876.658423	1786121876.776089	1
127	fpbr	1786121876.781825	1786121876.899461	1
128	fpbr	1786121876.905226	1786121877.025416	1
129	fpbr	1786121877.031247	1786121877.149126	1
130	fpbr	1786121877.155062	1786121877.273059	1
131	fpbr	1786121877.278725	1786121877.396705	1
132	fpbr	1786121877.402429	1786121877.521082	1
133	fpbr	1786121877.526982	1786121877.646089	1
134	fpbr	1786121877.652230	1786121877.772115	1
135	fpbr	1786121877.778778	1786121877.897576	1
136	fpbr	1786121877.903697	1786121878.022789	1
137	fpbr	1786121878.028803	1786121878.146966	1
138	fpbr	1786121878.153147	1786121878.271470	1
139	fpbr	1786121878.277402	1786121878.396099	1
140	fpbr	1786121878.401789	1786121878.519978	1
141	fpbr	1786121878.526526	1786121878.645200	1
142	fpbr	1786121878.650913	1786121878.769441	1
143	fpbr	1786121878.775408	1786121878.896407	1
144	fpbr	1786121878.901677	1786121879.020139	1
145	fpbr	1786121879.026101	1786121879.144300	1
146	fpbr	1786121879.150496	1786121879.269057	1
147	fpbr	1786121879.275149	1786121879.393123	1
148	fpbr	1786121879.399060	1786121879.517725	1
149	fpbr	1786121879.523720	1786121879.641994	1
150	fpbr	1786121879.648146	1786121879.766337	1
151	fpbr	1786121879.772420	1786121879.891457	1
152	fpbr	1786121879.897527	1786121880.017216	1
153	fpbr	1786121880.023487	1786121880.142237	1
154	fpbr	1786121880.148177	1786121880.266693	1
155	fpbr	1786121880.273002	1786121880.391615	1
156	fpbr	1786121880.397971	1786121880.516491	1
157	fpbr	1786121880.522245	1786121880.642113	1
158	fpbr	1786121880.647537	1786121880.766054	1
159	fpbr	1786121880.771782	1786121880.890328	1
160	fpbr	1786121880.896022	1786121881.014871	1
161	fpbr	1786121881.020851	1786121881.139952	1
162	fpbr	1786121881.146391	1786121881.265158	1
163	fpbr	1786121881.270899	1786121881.388972	1
164	fpbr	1786121881.394920	1786121881.514829	1
165	fpbr	1786121881.520735	1786121881.638954	1
166	fpbr	1786121881.644494	1786121881.764202	1
167	fpbr	1786121881.769698	1786121881.887694	1
168	fpbr	1786121881.893350	1786121882.011831	1
169	fpbr	1786121882.017858	1786121882.136270	1
170	fpbr	1786121882.142175	1786121882.260696	1
171	fpbr	1786121882.266440	1786121882.384681	1
172	fpbr	1786121882.390388	1786121882.508467	1
173	fpbr	1786121882.514150	1786121882.633741	1
174	fpbr	1786121882.639648	1786121882.758248	1
175	fpbr	1786121882.764266	1786121882.883597	1
176	fpbr	1786121882.889387	1786121883.007817	1
177	fpbr	1786121883.013470	1786121883.131913	1
178	fpbr	1786121883.138115	1786121883.256387	1
179	fpbr	1786121883.262443	1786121883.381281	1
180	fpbr	1786121883.388151	1786121883.507401	1
181	fpbr	1786121883.513332	1786121883.632001	1
182	fpbr	1786121883.638124	1786121883.756260	1
183	fpbr	1786121883.762468	1786121883.880827	1
184	fpbr	1786121883.886962	1786121884.005277	1
185	fpbr	1786121884.011786	1786121884.130580	1
186	fpbr	1786121884.136396	1786121884.254750	1
187	fpbr	1786121884.260566	1786121884.378828	1
188	fpbr	1786121884.384723	1786121884.503213	1
189	fpbr	1786121884.509266	1786121884.629896	1
190	fpbr	1786121884.635768	1786121884.753711	1
191	fpbr	1786121884.759557	1786121884.877221	1
192	fpbr	1786121884.882837	1786121885.001045	1
193	fpbr	1786121885.007038	1786121885.125034	1
194	fpbr	1786121885.130865	1786121885.249122	1
195	fpbr	1786121885.254765	1786121885.372906	1
196	fpbr	1786121885.378443	1786121885.496588	1
197	fpbr	1786121885.502362	1786121885.620456	1
198	fpbr	1786121885.625994	1786121885.743716	1
199	fpbr	1786121885.749625	1786121885.867702	1
200	fpbr	1786121885.873295	1786121885.991521	1
201	fpbr	1786121885.997035	1786121886.115081	1
202	fpbr	1786121886.120970	1786121886.239134	1
203	fpbr	1786121886.244939	1786121886.363641	1
204	fpbr	1786121886.369319	1786121886.487436	1
205	fpbr	1786121886.492988	1786121886.611108	1
206	fpbr	1786121886.616693	1786121886.736117	1
207	fpbr	1786121886.741850	1786121886.859796	1
208	fpbr	1786121886.865531	1786121886.983839	1
209	fpbr	1786121886.989537	1786121887.107682	1
210	fpbr	1786121887.113589	1786121887.231788	1
211	fpbr	1786121887.237563	1786121887.355178	1
212	fpbr	1786121887.360858	1786121887.479630	1
213	fpbr	1786121887.485916	1786121887.604102	1
214	fpbr	1786121887.609666	1786121887.728151	1
215	fpbr	1786121887.734158	1786121887.852009	1
216	fpbr	1786121887.857963	1786121887.976060	1
217	fpbr	1786121887.981852	1786121888.102720	1
218	fpbr	1786121888.108404	1786121888.226236	1
219	fpbr	1786121888.231576	1786121888.349463	1
220	fpbr	1786121888.355047	1786121888.473104	1
221	fpbr	1786121888.478520	1786121888.596433	1
222	fpbr	1786121888.601744	1786121888.719751	1
223	fpbr	1786121888.725663	1786121888.843224	1
224	fpbr	1786121888.848520	1786121888.966522	1
225	fpbr	1786121888.972130	1786121889.090005	1
226	fpbr	1786121889.096131	1786121889.214019	1
227	fpbr	1786121889.219649	1786121889.338013	1
228	fpbr	1786121889.343839	1786121889.461280	1
229	fpbr	1786121889.466864	1786121889.584226	1
230	fpbr	1786121889.589784	1786121889.707981	1
231	fpbr	1786121889.713766	1786121889.831703	1
232	fpbr	1786121889.837813	1786121889.955837	1
233	fpbr	1786121889.961608	1786121890.080133	1
234	fpbr	1786121890.086101	1786121890.207037	1
235	fpbr	1786121890.213017	1786121890.330952	1
236	fpbr	1786121890.336901	1786121890.455219	1
237	fpbr	1786121890.461284	1786121890.579578	1
238	fpbr	1786121890.585407	1786121890.703179	1
239	fpbr	1786121890.708927	1786121890.827120	1
240	fpbr	1786121890.832989	1786121890.950538	1
241	fpbr	1786121890.956332	1786121891.074713	1
242	fpbr	1786121891.080794	1786121891.202788	1
243	fpbr	1786121891.208860	1786121891.326887	1
244	fpbr	1786121891.332479	1786121891.450409	1
245	fpbr	1786121891.456339	1786121891.575043	1
246	fpbr	1786121891.580684	1786121891.698595	1
247	fpbr	1786121891.704095	1786121891.822332	1
248	fpbr	1786121891.828079	1786121891.946367	1
249	fpbr	1786121891.952087	1786121892.070543	1
250	fpbr	1786121892.076647	1786121892.194642	1
251	fpbr	1786121892.200114	1786121892.317466	1
252	fpbr	1786121892.322996	1786121892.441028	1
253	fpbr	1786121892.446862	1786121892.564529	1
254	fpbr	1786121892.570079	1786121892.689077	1
255	fpbr	1786121892.694745	1786121892.813635	1
256	fpbr	1786121892.819545	1786121892.937503	1
257	fpbr	1786121892.943239	1786121893.061703	1
258	fpbr	1786121893.067862	1786121893.191375	1
259	fpbr	1786121893.197014	1786121893.319725	1
260	fpbr	1786121893.325471	1786121893.443888	1
261	fpbr	1786121893.449644	1786121893.567385	1
262	fpbr	1786121893.573117	1786121893.691130	1
263	fpbr	1786121893.697360	1786121893.816327	1
264	fpbr	1786121893.822587	1786121893.941162	1
265	fpbr	1786121893.947373	1786121894.065408	1
266	fpbr	1786121894.071071	1786121894.190661	1
267	fpbr	1786121894.197991	1786121894.319671	1
268	fpbr	1786121894.326700	1786121894.448945	1
269	fpbr	1786121894.455637	1786121894.576213	1
270	fpbr	1786121894.581874	1786121894.700245	1
271	fpbr	1786121894.706018	1786121894.823819	1
272	fpbr	1786121894.829549	1786121894.948062	1
273	fpbr	1786121894.954342	1786121895.071990	1
274	fpbr	1786121895.077689	1786121895.196191	1
275	fpbr	1786121895.201832	1786121895.319781	1
276	fpbr	1786121895.325587	1786121895.443803	1
277	fpbr	1786121895.449686	1786121895.569386	1
278	fpbr	1786121895.575053	1786121895.695866	1
279	fpbr	1786121895.702081	1786121895.821035	1
280	fpbr	1786121895.827127	1786121895.945568	1
281	fpbr	1786121895.951680	1786121896.070122	1
282	fpbr	1786121896.076376	1786121896.194922	1
283	fpbr	1786121896.200676	1786121896.318791	1
284	fpbr	1786121896.324793	1786121896.443321	1
285	fpbr	1786121896.449067	1786121896.567528	1
286	fpbr	1786121896.573763	1786121896.692790	1
287	fpbr	1786121896.699183	1786121896.817351	1
288	fpbr	1786121896.823419	1786121896.941818	1
289	fpbr	1786121896.948386	1786121897.067474	1
290	fpbr	1786121897.073351	1786121897.191758	1
