win	group	t_start	t_end	alive_after
000	mlp	1786121063.946350	1786121064.098606	1
001	mlp	1786121064.104207	1786121064.230561	1
002	mlp	1786121064.236226	1786121064.361388	1
003	mlp	1786121064.366577	1786121064.485897	1
004	mlp	1786121064.491433	1786121064.608088	1
005	mlp	1786121064.613477	1786121064.730904	1
006	mlp	1786121064.736536	1786121064.853445	1
007	mlp	1786121064.859066	1786121064.976102	1
008	mlp	1786121064.981885	1786121065.098697	1
009	mlp	1786121065.104200	1786121065.221212	1
010	mlp	1786121065.226660	1786121065.343586	1
011	mlp	1786121065.349208	1786121065.466172	1
012	mlp	1786121065.471696	1786121065.588660	1
013	mlp	1786121065.594345	1786121065.711082	1
014	mlp	1786121065.716519	1786121065.834992	1
015	mlp	1786121065.840802	1786121065.957531	1
016	mlp	1786121065.963309	1786121066.080357	1
017	mlp	1786121066.085830	1786121066.203228	1
018	mlp	1786121066.208917	1786121066.325645	1
019	mlp	1786121066.331400	1786121066.450533	1
020	mlp	1786121066.456072	1786121066.572816	1
021	mlp	1786121066.579029	1786121066.696311	1
022	mlp	1786121066.702269	1786121066.819082	1
023	mlp	1786121066.824816	1786121066.942270	1
024	mlp	1786121066.947917	1786121067.065514	1
025	mlp	1786121067.070965	1786121067.187752	1
026	mlp	1786121067.193402	1786121067.310072	1
027	mlp	1786121067.315775	1786121067.432552	1
028	mlp	1786121067.438224	1786121067.554786	1
029	mlp	1786121067.560631	1786121067.678757	1
030	mlp	1786121067.684312	1786121067.801154	1
031	mlp	1786121067.806757	1786121067.923515	1
032	mlp	1786121067.929289	1786121068.047094	1
033	mlp	1786121068.052695	1786121068.169415	1
034	mlp	1786121068.174721	1786121068.291233	1
035	mlp	1786121068.296795	1786121068.413744	1
036	mlp	1786121068.419148	1786121068.535684	1
037	mlp	1786121068.541404	1786121068.658455	1
038	mlp	1786121068.663930	1786121068.781351	1
039	mlp	1786121068.786677	1786121068.903541	1
040	mlp	1786121068.909109	1786121069.025977	1
041	mlp	1786121069.031541	1786121069.148756	1
042	mlp	1786121069.154572	1786121069.270964	1
043	mlp	1786121069.276529	1786121069.393268	1
044	mlp	1786121069.398957	1786121069.515913	1
045	mlp	1786121069.521606	1786121069.638639	1
046	mlp	1786121069.644309	1786121069.761876	1
047	mlp	1786121069.768025	1786121069.885250	1
048	mlp	1786121069.890700	1786121070.007413	1
049	mlp	1786121070.012867	1786121070.130131	1
050	mlp	1786121070.135740	1786121070.252616	1
051	mlp	1786121070.258174	1786121070.374845	1
052	mlp	1786121070.380648	1786121070.498753	1
053	mlp	1786121070.504447	1786121070.621416	1
054	mlp	1786121070.627020	1786121070.743700	1
055	mlp	1786121070.749460	1786121070.866853	1
056	mlp	1786121070.872559	1786121070.989590	1
057	mlp	1786121070.995253	1786121071.115548	1
058	mlp	1786121071.121290	1786121071.238146	1
059	mlp	1786121071.243743	1786121071.360950	1
060	mlp	1786121071.366923	1786121071.483974	1
061	mlp	1786121071.489563	1786121071.609515	1
062	mlp	1786121071.614979	1786121071.732170	1
063	mlp	1786121071.737862	1786121071.855173	1
064	mlp	1786121071.860678	1786121071.979131	1
065	mlp	1786121071.984897	1786121072.101893	1
066	mlp	1786121072.107559	1786121072.224865	1
067	mlp	1786121072.230668	1786121072.348244	1
