# started on Thu Jul 30 00:04:27 2026

10.010016869,1645424178,,slots,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,401216077,,topdown-retiring,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,328994571,,topdown-bad-spec,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,656378261,,topdown-fe-bound,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,277254971,,topdown-be-bound,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,18653785,,topdown-heavy-ops,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,310600096,,topdown-br-mispredict,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,418648269,,topdown-fetch-lat,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,188028817,,topdown-mem-bound,measured.slice/glm-swe-php-cs-fixer-r1.scope,86949740,100.00,,
10.010016869,978636972,,slots,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,168648204,,topdown-retiring,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,127666344,,topdown-bad-spec,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,482953362,,topdown-fe-bound,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,209791500,,topdown-be-bound,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,23443900,,topdown-heavy-ops,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,124170706,,topdown-br-mispredict,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,361541259,,topdown-fetch-lat,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,141569633,,topdown-mem-bound,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,53096270,100.00,,
10.010016869,786892578,,slots,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,147029659,,topdown-retiring,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,141149365,,topdown-bad-spec,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,314892151,,topdown-fe-bound,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,195894945,,topdown-be-bound,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,6171706,,topdown-heavy-ops,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,137655073,,topdown-br-mispredict,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,231851278,,topdown-fetch-lat,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
10.010016869,145455014,,topdown-mem-bound,user.slice/user-1006.slice/user@1006.service/app.slice/glm-proxy-1764542.scope,44262264,100.00,,
20.020390884,2614190790,,slots,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,889638232,,topdown-retiring,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,398686494,,topdown-bad-spec,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,875035910,,topdown-fe-bound,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,419321949,,topdown-be-bound,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,30060737,,topdown-heavy-ops,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,368927745,,topdown-br-mispredict,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,492826676,,topdown-fetch-lat,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,277104760,,topdown-mem-bound,measured.slice/glm-swe-php-cs-fixer-r1.scope,139313374,100.00,,
20.020390884,1315845996,,slots,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,71109904,100.00,,
20.020390884,253676060,,topdown-retiring,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,71109904,100.00,,
20.020390884,181058531,,topdown-bad-spec,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,71109904,100.00,,
20.020390884,565474327,,topdown-fe-bound,measured.slice/docker-9e0f52922d2754687088d7bf1d0de8433e0389c1801ee997a9c2e896f38d2417.scope,71109904,100.00,,
