win	group	t_start	t_end	alive_after
000	priv	1785358320.295480	1785358322.335539	1
001	priv	1785358322.341800	1785358324.361087	1
002	priv	1785358324.367046	1785358326.387769	1
003	priv	1785358326.393855	1785358328.414454	1
004	priv	1785358328.420918	1785358330.440611	1
005	priv	1785358330.446761	1785358332.467906	1
006	priv	1785358332.474239	1785358334.494316	1
007	priv	1785358334.500153	1785358336.519711	1
008	priv	1785358336.525846	1785358338.545706	1
009	priv	1785358338.560381	1785358340.585331	1
010	priv	1785358340.591627	1785358342.611706	1
011	priv	1785358342.618256	1785358344.639297	1
012	priv	1785358344.646050	1785358346.666563	1
013	priv	1785358346.672643	1785358348.692409	1
014	priv	1785358348.698585	1785358350.718701	1
015	priv	1785358350.725288	1785358352.748111	1
016	priv	1785358352.754643	1785358354.776719	1
017	priv	1785358354.783256	1785358356.804053	1
018	priv	1785358356.810722	1785358358.836584	1
019	priv	1785358358.843586	1785358360.864909	1
020	priv	1785358360.871147	1785358362.891437	1
021	priv	1785358362.897393	1785358364.918592	0
