win	group	t_start	t_end	alive_after
000	mem_bound	1785331838.305406	1785331840.343401	1
001	mem_bound	1785331840.351923	1785331842.373732	1
002	mem_bound	1785331842.379831	1785331844.403410	1
003	mem_bound	1785331844.409566	1785331846.431362	1
004	mem_bound	1785331846.437848	1785331848.459749	1
005	mem_bound	1785331848.465751	1785331850.489022	1
006	mem_bound	1785331850.495236	1785331852.517959	1
007	mem_bound	1785331852.524950	1785331854.548211	1
008	mem_bound	1785331854.554228	1785331856.576322	1
009	mem_bound	1785331856.582970	1785331858.604931	1
010	mem_bound	1785331858.610938	1785331860.632950	1
011	mem_bound	1785331860.638909	1785331862.660517	1
012	mem_bound	1785331862.666970	1785331864.688947	1
013	mem_bound	1785331864.694954	1785331866.717123	1
014	mem_bound	1785331866.723153	1785331868.744874	1
015	mem_bound	1785331868.751420	1785331870.773440	1
016	mem_bound	1785331870.779288	1785331872.802031	1
017	mem_bound	1785331872.807749	1785331874.830270	1
018	mem_bound	1785331874.836537	1785331876.860009	1
019	mem_bound	1785331876.866063	1785331878.888022	1
020	mem_bound	1785331878.894163	1785331880.916069	1
021	mem_bound	1785331880.922268	1785331882.943902	1
022	mem_bound	1785331882.949956	1785331884.972225	1
023	mem_bound	1785331884.978428	1785331887.000685	1
024	mem_bound	1785331887.006713	1785331889.029338	1
025	mem_bound	1785331889.035466	1785331891.057261	1
026	mem_bound	1785331891.063394	1785331893.085632	1
027	mem_bound	1785331893.091882	1785331895.113782	1
028	mem_bound	1785331895.119843	1785331897.143070	1
029	mem_bound	1785331897.149271	1785331899.170961	1
030	mem_bound	1785331899.177108	1785331901.199955	1
031	mem_bound	1785331901.206063	1785331903.228078	1
032	mem_bound	1785331903.234366	1785331905.258312	1
033	mem_bound	1785331905.264694	1785331907.286625	1
034	mem_bound	1785331907.292840	1785331909.316147	1
035	mem_bound	1785331909.322351	1785331911.344120	1
036	mem_bound	1785331911.350126	1785331913.372190	1
037	mem_bound	1785331913.378401	1785331915.400891	1
038	mem_bound	1785331915.407026	1785331917.430248	1
039	mem_bound	1785331917.436461	1785331919.458575	1
040	mem_bound	1785331919.464555	1785331921.487387	1
041	mem_bound	1785331921.493386	1785331923.515036	1
042	mem_bound	1785331923.521073	1785331925.543292	1
043	mem_bound	1785331925.549444	1785331927.571892	1
044	mem_bound	1785331927.578038	1785331929.600992	1
045	mem_bound	1785331929.606931	1785331931.629281	1
046	mem_bound	1785331931.635142	1785331933.657619	1
047	mem_bound	1785331933.663477	1785331935.684962	1
048	mem_bound	1785331935.691482	1785331937.715855	1
049	mem_bound	1785331937.722883	1785331939.748852	1
050	mem_bound	1785331939.756126	1785331941.780347	1
051	mem_bound	1785331941.787784	1785331943.813709	1
052	mem_bound	1785331943.821415	1785331945.845843	1
053	mem_bound	1785331945.852380	1785331947.874597	1
054	mem_bound	1785331947.880821	1785331949.903183	1
055	mem_bound	1785331949.910313	1785331951.932746	1
056	mem_bound	1785331951.938821	1785331953.961653	1
057	mem_bound	1785331953.968207	1785331955.990837	1
058	mem_bound	1785331955.997391	1785331958.020503	1
059	mem_bound	1785331958.026541	1785331960.048944	1
060	mem_bound	1785331960.055236	1785331962.076999	1
061	mem_bound	1785331962.083461	1785331964.106587	1
062	mem_bound	1785331964.112781	1785331966.135867	1
063	mem_bound	1785331966.142193	1785331968.164064	1
064	mem_bound	1785331968.170186	1785331970.191968	0
