1785359669.775786403	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359669.775786403	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359669.775786403	1426230	bash 
1785359670.282085984	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359670.282085984	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359670.282085984	1426230	bash 
1785359670.788456514	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359670.788456514	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359670.788456514	1426230	bash 
1785359671.294741533	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359671.294741533	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359671.294741533	1426230	bash 
1785359671.801627832	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359671.801627832	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359671.801627832	1426230	bash 
1785359672.308023224	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359672.308023224	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359672.308023224	1426230	bash 
1785359672.814258559	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359672.814258559	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359672.814258559	1426230	bash 
1785359673.320541954	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359673.320541954	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359673.320541954	1426230	bash 
1785359673.826856178	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359673.826856178	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359673.826856178	1426230	bash 
1785359674.333818686	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359674.333818686	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359674.333818686	1426230	bash 
1785359674.839974680	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359674.839974680	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359674.839974680	1426230	bash 
1785359674.839974680	1427159	/usr/local/bin/ruby -e require 'rubocop'; puts RuboCop::Version.version 
1785359675.347220746	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359675.347220746	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359675.347220746	1426230	bash 
1785359675.347220746	1427159	/usr/local/bin/ruby -e require 'rubocop'; puts RuboCop::Version.version 
1785359675.854405037	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359675.854405037	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359675.854405037	1426230	bash 
1785359675.854405037	1427309	/usr/local/bin/ruby /usr/local/bin/bundle exec ruby /tmp/repro.rb 
1785359676.361967893	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359676.361967893	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359676.361967893	1426230	bash 
1785359676.361967893	1427309	/usr/local/bin/ruby /tmp/repro.rb 
1785359676.869419368	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359676.869419368	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359676.869419368	1426230	bash 
1785359677.375818240	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359677.375818240	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359677.375818240	1426230	bash 
1785359677.375818240	1427488	/usr/local/bundle/bin/rubocop --only Style/SoleNestedConditional -a /tmp/reprodir/test.rb                          
1785359677.375818240	1427489	head -40 
1785359677.884555274	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359677.884555274	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359677.884555274	1426230	bash 
1785359677.884555274	1427488	/usr/local/bundle/bin/rubocop --only Style/SoleNestedConditional -a /tmp/reprodir/test.rb                          
1785359677.884555274	1427489	head -40 
1785359678.392968676	1426145	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
1785359678.392968676	1426227	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token d8e7038e-fac1-413a-bc2e-e4c20e9c7fae 
