# started on Fri Aug  7 18:37:29 2026

10.009963289,5723383794,,slots,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,1592587181,,topdown-retiring,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,1034994776,,topdown-bad-spec,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,2177877081,,topdown-fe-bound,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,924330225,,topdown-be-bound,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,64431530,,topdown-heavy-ops,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,959354386,,topdown-br-mispredict,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,1422928545,,topdown-fetch-lat,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,619245177,,topdown-mem-bound,measured.slice/glm-rep-rubocop-r8.scope,301746256,100.00,,
10.009963289,72679056948,,slots,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,22464376285,,topdown-retiring,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,11503447998,,topdown-bad-spec,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,27728994839,,topdown-fe-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,11281186866,,topdown-be-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,1973067388,,topdown-heavy-ops,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,10950254950,,topdown-br-mispredict,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,14821633137,,topdown-fetch-lat,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
10.009963289,6248603964,,topdown-mem-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,3803875350,100.00,,
20.019964506,11703729960,,slots,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,3974629485,,topdown-retiring,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,1560334628,,topdown-bad-spec,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,2777759520,,topdown-fe-bound,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,3451354565,,topdown-be-bound,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,105653431,,topdown-heavy-ops,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,1365682455,,topdown-br-mispredict,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,1372730501,,topdown-fetch-lat,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,2764089601,,topdown-mem-bound,measured.slice/glm-rep-rubocop-r8.scope,613795096,100.00,,
20.019964506,92300200740,,slots,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,29162713253,,topdown-retiring,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,14341296414,,topdown-bad-spec,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,34283127711,,topdown-fe-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,15140059199,,topdown-be-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,2813219502,,topdown-heavy-ops,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,13602479298,,topdown-br-mispredict,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,18216867014,,topdown-fetch-lat,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
20.019964506,8201268027,,topdown-mem-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,4826863611,100.00,,
30.029964244,3441915144,,slots,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,1569170494,,topdown-retiring,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,468448542,,topdown-bad-spec,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,802522027,,topdown-fe-bound,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,659754221,,topdown-be-bound,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,38947415,,topdown-heavy-ops,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,414857657,,topdown-br-mispredict,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,392830916,,topdown-fetch-lat,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,468440124,,topdown-mem-bound,measured.slice/glm-rep-rubocop-r8.scope,180561812,100.00,,
30.029964244,165295508748,,slots,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,8633766816,100.00,,
30.029964244,55335225190,,topdown-retiring,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,8633766816,100.00,,
30.029964244,23590004799,,topdown-bad-spec,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,8633766816,100.00,,
30.029964244,60434629884,,topdown-fe-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,8633766816,100.00,,
30.029964244,28580903356,,topdown-be-bound,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,8633766816,100.00,,
30.029964244,3914812564,,topdown-heavy-ops,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,8633766816,100.00,,
30.029964244,22293712651,,topdown-br-mispredict,measured.slice/docker-5b20ff9bfa5afe63d37afa9dd1ed263018ff7403fe79260619df779ed0ac61fb.scope,8633766816,100.00,,
