win	group	t_start	t_end	alive_after
000	mlp	1785330162.363089	1785330164.411271	1
001	mlp	1785330164.417430	1785330166.436908	1
002	mlp	1785330166.442895	1785330168.464090	1
003	mlp	1785330168.470250	1785330170.489778	1
004	mlp	1785330170.496215	1785330172.515422	1
005	mlp	1785330172.521507	1785330174.540618	1
006	mlp	1785330174.546997	1785330176.566536	1
007	mlp	1785330176.573574	1785330178.595121	1
008	mlp	1785330178.601377	1785330180.621074	1
009	mlp	1785330180.627233	1785330182.646796	1
010	mlp	1785330182.653342	1785330184.672721	1
011	mlp	1785330184.678730	1785330186.699704	1
012	mlp	1785330186.705943	1785330188.725419	1
013	mlp	1785330188.731906	1785330190.752397	1
014	mlp	1785330190.758819	1785330192.778748	1
015	mlp	1785330192.784690	1785330194.805381	1
016	mlp	1785330194.811507	1785330196.831180	1
017	mlp	1785330196.838304	1785330198.857849	1
018	mlp	1785330198.864517	1785330200.885053	1
019	mlp	1785330200.891164	1785330202.911186	0
