597619.808872 19
597620.030888 19
597620.380673 19
597620.821438 19
597621.188990 19
597621.433652 19
597621.686611 19
597621.929760 19
597622.173313 19
597622.416281 19
597622.671776 19
597623.042607 19
597623.416805 19
597623.843819 2
597624.104795 2
597624.349895 2
597624.597033 19
597625.000280 19
597625.245001 19
597625.490376 19
597625.932372 2
597626.176281 2
597626.293607 2
597626.422598 19
597626.432699 19
597626.689067 19
597626.934226 19
597627.186281 2
597627.442548 2
597627.684633 2
597627.695848 2
597627.935111 19
597627.946315 19
597628.190461 19
597628.200561 19
597628.443999 19
597628.454099 19
597628.710214 2
597628.720315 2
597628.979764 2
597628.989865 2
597629.257512 2
597629.388432 2
597629.524860 2
597629.655780 2
597629.791862 2
597629.801963 2
597630.058400 2
597630.068501 2
597630.313799 2
597630.323900 2
597630.566886 2
597630.576986 2
597630.825376 2
597630.835476 2
597630.845577 2
597631.102279 19
597631.112379 19
597631.122480 19
597631.132582 19
597631.142683 19
597631.152784 19
597631.162885 19
597631.172985 19
597631.183086 19
597631.193187 19
597631.203287 19
597631.213388 19
597631.223490 19
597631.233590 19
597631.498018 2
597631.508118 2
597631.766144 2
597631.776245 2
597631.786346 2
597632.200359 19
597632.210460 19
597632.220561 19
597632.471350 2
597632.481450 2
597632.491552 2
597632.749702 2
597632.759802 2
597632.769904 2
597633.028120 2
597633.038221 2
597633.170189 2
597633.307105 2
597633.317205 2
597633.327307 2
597633.584287 2
597633.594387 2
597633.604489 2
597634.046857 2
597634.056957 2
597634.067058 2
597634.317275 2
597634.327375 2
597634.337476 2
597634.347578 2
597634.592434 2
597634.602534 2
597634.612635 2
597634.857399 2
597634.867500 2
597634.877600 2
597634.887702 2
597635.129991 19
597635.140091 19
597635.150191 19
597635.160293 19
597635.405875 19
597635.415975 19
597635.426076 19
597635.436178 19
597635.680565 19
597635.690665 19
597635.700766 19
597635.818501 19
597635.955407 19
597635.965508 19
597635.975609 19
597635.985710 19
597636.355971 19
597636.366071 19
597636.376172 19
597636.386273 19
597636.825429 19
597636.835530 19
597636.845631 19
597636.855731 19
597637.137545 19
597637.148867 19
597637.158968 19
597637.169069 19
597637.179170 19
597637.458585 19
597637.468685 19
597637.478786 19
597637.488888 19
597637.498989 19
597637.834923 19
597637.845023 19
597637.855124 19
597637.865225 19
597638.111526 19
597638.121627 19
597638.131728 19
597638.141829 19
597638.151931 19
597638.399243 19
597638.409343 19
597638.419444 19
597638.429545 19
597638.439647 19
597638.685268 19
597638.695368 19
597638.705468 19
597638.715569 19
597638.725670 19
597638.969827 19
597638.981406 19
597638.991507 19
597639.001607 19
597639.011708 19
597639.021810 19
597639.266116 19
597639.276216 19
597639.286317 19
597639.296418 19
597639.306520 19
597639.752213 19
597639.762314 19
597639.772414 19
597639.782515 19
597639.792616 19
597639.802718 19
597640.047949 19
597640.058050 19
597640.068151 19
597640.078252 19
597640.088354 19
597640.336255 19
597640.346356 19
597640.356457 19
597640.366558 19
597640.376659 19
597640.386761 19
597640.396862 19
597640.406963 19
597640.417064 19
597640.427164 19
597640.437265 19
597640.447366 19
