1786121451.385602 usage_usec 463205 user_usec 422098 system_usec 41106 
1786121451.488117 usage_usec 463205 user_usec 422098 system_usec 41106 
1786121451.591496 usage_usec 463205 user_usec 422098 system_usec 41106 
1786121451.694052 usage_usec 466153 user_usec 424963 system_usec 41190 
1786121451.796323 usage_usec 466153 user_usec 424963 system_usec 41190 
1786121451.898287 usage_usec 466153 user_usec 424963 system_usec 41190 
1786121452.000311 usage_usec 473255 user_usec 429044 system_usec 44210 
1786121452.102387 usage_usec 475453 user_usec 431243 system_usec 44210 
1786121452.204412 usage_usec 478950 user_usec 434677 system_usec 44272 
1786121452.306543 usage_usec 485029 user_usec 439747 system_usec 45282 
1786121452.408601 usage_usec 515217 user_usec 456852 system_usec 58364 
1786121452.510701 usage_usec 519903 user_usec 460457 system_usec 59446 
1786121452.612715 usage_usec 524525 user_usec 463112 system_usec 61412 
1786121452.714713 usage_usec 538216 user_usec 471570 system_usec 66645 
1786121452.816735 usage_usec 546864 user_usec 473073 system_usec 73791 
1786121452.918782 usage_usec 554077 user_usec 475355 system_usec 78721 
1786121453.020836 usage_usec 557696 user_usec 476870 system_usec 80825 
1786121453.122873 usage_usec 562880 user_usec 480014 system_usec 82865 
1786121453.224876 usage_usec 567171 user_usec 483258 system_usec 83913 
1786121453.327040 usage_usec 577549 user_usec 489705 system_usec 87844 
1786121453.429128 usage_usec 584446 user_usec 495618 system_usec 88827 
1786121453.531218 usage_usec 589051 user_usec 497264 system_usec 91787 
1786121453.633312 usage_usec 594528 user_usec 500655 system_usec 93872 
1786121453.735423 usage_usec 600370 user_usec 504351 system_usec 96018 
1786121453.837464 usage_usec 606185 user_usec 506164 system_usec 100020 
1786121453.939606 usage_usec 612786 user_usec 509644 system_usec 103142 
1786121454.041653 usage_usec 622062 user_usec 512644 system_usec 109418 
1786121454.143731 usage_usec 628651 user_usec 517296 system_usec 111355 
1786121454.245829 usage_usec 634029 user_usec 518109 system_usec 115919 
1786121454.347867 usage_usec 637646 user_usec 521726 system_usec 115919 
1786121454.449805 usage_usec 642310 user_usec 522693 system_usec 119616 
1786121454.551857 usage_usec 647354 user_usec 524528 system_usec 122826 
1786121454.653892 usage_usec 654789 user_usec 529683 system_usec 125106 
1786121454.755934 usage_usec 659828 user_usec 531277 system_usec 128550 
1786121454.858010 usage_usec 667913 user_usec 535135 system_usec 132777 
1786121454.960096 usage_usec 673014 user_usec 537001 system_usec 136013 
1786121455.062116 usage_usec 678269 user_usec 539394 system_usec 138874 
1786121455.164208 usage_usec 683738 user_usec 541754 system_usec 141984 
1786121455.266170 usage_usec 690628 user_usec 547461 system_usec 143166 
1786121455.368324 usage_usec 699008 user_usec 551742 system_usec 147265 
1786121455.470432 usage_usec 704840 user_usec 554810 system_usec 150030 
1786121455.572505 usage_usec 709173 user_usec 558071 system_usec 151102 
1786121455.674724 usage_usec 714163 user_usec 559041 system_usec 155121 
1786121455.776865 usage_usec 721310 user_usec 562138 system_usec 159171 
1786121455.878816 usage_usec 726587 user_usec 564564 system_usec 162022 
1786121455.980943 usage_usec 734541 user_usec 568968 system_usec 165572 
1786121456.083011 usage_usec 739655 user_usec 571049 system_usec 168605 
1786121456.185211 usage_usec 745430 user_usec 574414 system_usec 171016 
1786121456.287475 usage_usec 753040 user_usec 578335 system_usec 174705 
1786121456.389522 usage_usec 759907 user_usec 583231 system_usec 176675 
1786121456.491653 usage_usec 765130 user_usec 583625 system_usec 181505 
1786121456.593676 usage_usec 771573 user_usec 587197 system_usec 184376 
1786121456.695667 usage_usec 774166 user_usec 588647 system_usec 185519 
1786121456.797862 usage_usec 778613 user_usec 590465 system_usec 188148 
1786121456.899967 usage_usec 787885 user_usec 594668 system_usec 193217 
1786121457.002084 usage_usec 793021 user_usec 597769 system_usec 195251 
1786121457.104197 usage_usec 803323 user_usec 604252 system_usec 199071 
1786121457.206582 usage_usec 808210 user_usec 607163 system_usec 201047 
1786121457.308702 usage_usec 814112 user_usec 611087 system_usec 203025 
1786121457.410792 usage_usec 821327 user_usec 616246 system_usec 205080 
1786121457.512915 usage_usec 828137 user_usec 619592 system_usec 208545 
1786121457.614943 usage_usec 835682 user_usec 624499 system_usec 211183 
1786121457.717040 usage_usec 839096 user_usec 627559 system_usec 211536 
1786121457.819350 usage_usec 844094 user_usec 629545 system_usec 214549 
1786121457.921506 usage_usec 849279 user_usec 632677 system_usec 216601 
1786121458.023682 usage_usec 856788 user_usec 636039 system_usec 220748 
1786121458.125776 usage_usec 861714 user_usec 638717 system_usec 222996 
1786121458.227868 usage_usec 869192 user_usec 641042 system_usec 228150 
1786121458.329963 usage_usec 873032 user_usec 643659 system_usec 229373 
1786121458.432100 usage_usec 879622 user_usec 647078 system_usec 232543 
1786121458.534174 usage_usec 885240 user_usec 648771 system_usec 236468 
1786121458.636301 usage_usec 891869 user_usec 651478 system_usec 240390 
1786121458.738511 usage_usec 968760 user_usec 704918 system_usec 263841 
1786121458.840623 usage_usec 1098434 user_usec 828097 system_usec 270337 
1786121458.942682 usage_usec 1104014 user_usec 831777 system_usec 272236 
1786121459.044933 usage_usec 1111760 user_usec 836841 system_usec 274919 
1786121459.147098 usage_usec 1116977 user_usec 838992 system_usec 277985 
1786121459.249187 usage_usec 1129248 user_usec 848195 system_usec 281052 
1786121459.351195 usage_usec 1133765 user_usec 850324 system_usec 283441 
1786121459.453214 usage_usec 1138699 user_usec 852259 system_usec 286439 
1786121459.555403 usage_usec 1146091 user_usec 857551 system_usec 288540 
1786121459.657615 usage_usec 1252200 user_usec 950258 system_usec 301941 
1786121459.759891 usage_usec 1444914 user_usec 1127295 system_usec 317619 
1786121459.862307 usage_usec 1713313 user_usec 1386631 system_usec 326682 
1786121459.964787 usage_usec 2153576 user_usec 1813962 system_usec 339614 
1786121460.067100 usage_usec 2653465 user_usec 2297794 system_usec 355670 
1786121460.169501 usage_usec 3138773 user_usec 2773753 system_usec 365020 
1786121460.271940 usage_usec 3630555 user_usec 3251872 system_usec 378683 
1786121460.374280 usage_usec 4114121 user_usec 3723159 system_usec 390961 
1786121460.476621 usage_usec 4369949 user_usec 3964562 system_usec 405386 
1786121460.578786 usage_usec 4375860 user_usec 3967567 system_usec 408293 
1786121460.680870 usage_usec 4387755 user_usec 3971545 system_usec 416209 
1786121460.783039 usage_usec 4396533 user_usec 3976239 system_usec 420293 
1786121460.885405 usage_usec 4403010 user_usec 3979663 system_usec 423347 
1786121460.987539 usage_usec 4408286 user_usec 3982907 system_usec 425378 
1786121461.089596 usage_usec 4411820 user_usec 3985291 system_usec 426529 
1786121461.191767 usage_usec 4508383 user_usec 4071602 system_usec 436781 
1786121461.294019 usage_usec 4694863 user_usec 4247493 system_usec 447369 
1786121461.396210 usage_usec 4943270 user_usec 4483103 system_usec 460166 
1786121461.498441 usage_usec 5254344 user_usec 4784452 system_usec 469892 
1786121461.600565 usage_usec 5258763 user_usec 4786822 system_usec 471940 
1786121461.702770 usage_usec 5265969 user_usec 4793007 system_usec 472961 
1786121461.804925 usage_usec 5344516 user_usec 4860571 system_usec 483944 
1786121461.907034 usage_usec 5349939 user_usec 4863032 system_usec 486906 
1786121462.009363 usage_usec 5355733 user_usec 4866928 system_usec 488804 
1786121462.111409 usage_usec 5361708 user_usec 4868978 system_usec 492730 
1786121462.213514 usage_usec 5368307 user_usec 4872601 system_usec 495706 
1786121462.315646 usage_usec 5373606 user_usec 4874952 system_usec 498654 
1786121462.417721 usage_usec 5377264 user_usec 4877638 system_usec 499626 
1786121462.519757 usage_usec 5381810 user_usec 4878301 system_usec 503508 
1786121462.621905 usage_usec 5386721 user_usec 4881119 system_usec 505601 
1786121462.724070 usage_usec 5394489 user_usec 4885803 system_usec 508686 
1786121462.826162 usage_usec 5399618 user_usec 4888002 system_usec 511616 
