1786103579.598446 cpu0 703402 280 341683 17888732 24899 0 5917
1786103579.598446 cpu1 766068 185 373479 17805049 23445 0 5346
1786103579.598446 cpu2 428862 4 195638 18375624 28735 0 2675
1786103579.598446 cpu3 362863 11 176513 18473263 25157 0 3061
1786103579.598446 cpu4 181640 0 16570 18872000 14754 0 41
1786103579.598446 cpu5 186994 0 13854 18891442 763 0 7
1786103579.598446 cpu6 186795 0 12044 18897479 106 0 2
1786103579.598446 cpu7 1336252 0 80597 17678154 879 0 40
1786103579.598446 cpu8 183699 0 16854 18896566 175 0 36
1786103579.598446 cpu9 187630 0 13719 18896298 61 0 2
1786103579.598446 cpu10 186530 0 12270 18898320 34 0 1
1786103579.598446 cpu11 186985 0 11516 18898098 39 0 0
1786103579.598446 cpu12 570510 181 307534 18132120 16906 0 2341
1786103579.598446 cpu13 566540 435 312377 18128320 16093 0 3119
1786103579.598446 cpu14 367765 1 166429 18492198 20583 0 978
1786103579.598446 cpu15 342734 5 160851 18525612 21401 0 839
1786103579.701379 cpu0 703403 280 341683 17888740 24899 0 5917
1786103579.701379 cpu1 766069 185 373481 17805057 23445 0 5346
1786103579.701379 cpu2 428864 4 195639 18375633 28735 0 2675
1786103579.701379 cpu3 362864 11 176515 18473270 25157 0 3061
1786103579.701379 cpu4 181640 0 16570 18872010 14754 0 41
1786103579.701379 cpu5 186994 0 13854 18891453 763 0 7
1786103579.701379 cpu6 186795 0 12044 18897490 106 0 2
1786103579.701379 cpu7 1336252 0 80597 17678164 879 0 40
1786103579.701379 cpu8 183699 0 16854 18896576 175 0 36
1786103579.701379 cpu9 187630 0 13719 18896308 61 0 2
1786103579.701379 cpu10 186530 0 12270 18898330 34 0 1
1786103579.701379 cpu11 186985 0 11516 18898108 39 0 0
1786103579.701379 cpu12 570513 181 307541 18132120 16906 0 2341
1786103579.701379 cpu13 566543 435 312382 18128322 16093 0 3119
1786103579.701379 cpu14 367766 1 166430 18492206 20583 0 978
1786103579.701379 cpu15 342736 5 160852 18525620 21401 0 839
1786103579.804576 cpu0 703406 280 341687 17888744 24899 0 5917
1786103579.804576 cpu1 766069 185 373482 17805066 23445 0 5346
1786103579.804576 cpu2 428864 4 195639 18375642 28735 0 2675
1786103579.804576 cpu3 362866 11 176516 18473277 25157 0 3061
1786103579.804576 cpu4 181640 0 16570 18872021 14754 0 41
1786103579.804576 cpu5 186994 0 13854 18891463 763 0 7
1786103579.804576 cpu6 186795 0 12044 18897500 106 0 2
1786103579.804576 cpu7 1336252 0 80597 17678174 879 0 40
1786103579.804576 cpu8 183699 0 16854 18896586 175 0 36
1786103579.804576 cpu9 187630 0 13719 18896318 61 0 2
1786103579.804576 cpu10 186530 0 12270 18898341 34 0 1
1786103579.804576 cpu11 186985 0 11516 18898118 39 0 0
1786103579.804576 cpu12 570516 181 307543 18132125 16906 0 2341
1786103579.804576 cpu13 566547 435 312388 18128322 16093 0 3119
1786103579.804576 cpu14 367766 1 166431 18492215 20583 0 978
1786103579.804576 cpu15 342736 5 160852 18525630 21401 0 839
1786103579.906886 cpu0 703409 280 341694 17888744 24899 0 5917
1786103579.906886 cpu1 766070 185 373482 17805074 23445 0 5346
1786103579.906886 cpu2 428865 4 195640 18375650 28735 0 2675
1786103579.906886 cpu3 362868 11 176516 18473284 25157 0 3061
1786103579.906886 cpu4 181640 0 16570 18872031 14754 0 41
1786103579.906886 cpu5 186994 0 13854 18891473 763 0 7
1786103579.906886 cpu6 186795 0 12044 18897510 106 0 2
1786103579.906886 cpu7 1336252 0 80597 17678184 879 0 40
1786103579.906886 cpu8 183699 0 16854 18896596 175 0 36
1786103579.906886 cpu9 187630 0 13719 18896328 61 0 2
1786103579.906886 cpu10 186530 0 12270 18898351 34 0 1
1786103579.906886 cpu11 186985 0 11516 18898128 39 0 0
1786103579.906886 cpu12 570518 181 307544 18132133 16906 0 2341
1786103579.906886 cpu13 566552 435 312394 18128322 16093 0 3119
1786103579.906886 cpu14 367767 1 166432 18492224 20583 0 978
1786103579.906886 cpu15 342737 5 160854 18525637 21401 0 839
1786103580.009450 cpu0 703413 280 341700 17888744 24899 0 5917
1786103580.009450 cpu1 766071 185 373482 17805084 23445 0 5346
1786103580.009450 cpu2 428866 4 195640 18375660 28735 0 2675
1786103580.009450 cpu3 362869 11 176517 18473293 25157 0 3061
1786103580.009450 cpu4 181640 0 16570 18872041 14754 0 41
1786103580.009450 cpu5 186994 0 13854 18891483 763 0 7
1786103580.009450 cpu6 186795 0 12044 18897520 106 0 2
1786103580.009450 cpu7 1336252 0 80597 17678195 879 0 40
1786103580.009450 cpu8 183700 0 16854 18896607 175 0 36
1786103580.009450 cpu9 187630 0 13719 18896339 61 0 2
1786103580.009450 cpu10 186530 0 12270 18898361 34 0 1
1786103580.009450 cpu11 186985 0 11516 18898139 39 0 0
1786103580.009450 cpu12 570518 181 307544 18132143 16906 0 2341
1786103580.009450 cpu13 566556 435 312400 18128322 16093 0 3119
1786103580.009450 cpu14 367768 1 166432 18492233 20583 0 978
1786103580.009450 cpu15 342738 5 160854 18525647 21401 0 839
1786103580.112741 cpu0 703414 280 341702 17888752 24899 0 5917
1786103580.112741 cpu1 766071 185 373483 17805093 23445 0 5346
1786103580.112741 cpu2 428866 4 195640 18375670 28735 0 2675
1786103580.112741 cpu3 362869 11 176518 18473302 25157 0 3061
1786103580.112741 cpu4 181640 0 16570 18872051 14754 0 41
1786103580.112741 cpu5 186994 0 13854 18891494 763 0 7
1786103580.112741 cpu6 186795 0 12044 18897531 106 0 2
1786103580.112741 cpu7 1336252 0 80597 17678205 879 0 40
1786103580.112741 cpu8 183700 0 16854 18896617 175 0 36
1786103580.112741 cpu9 187630 0 13719 18896349 61 0 2
1786103580.112741 cpu10 186530 0 12270 18898371 34 0 1
1786103580.112741 cpu11 186985 0 11516 18898149 39 0 0
1786103580.112741 cpu12 570519 181 307544 18132152 16906 0 2341
1786103580.112741 cpu13 566556 435 312402 18128329 16093 0 3119
1786103580.112741 cpu14 367769 1 166433 18492242 20583 0 978
1786103580.112741 cpu15 342738 5 160854 18525657 21401 0 839
1786103580.214902 cpu0 703414 280 341702 17888761 24899 0 5917
1786103580.214902 cpu1 766072 185 373484 17805102 23445 0 5346
1786103580.214902 cpu2 428866 4 195640 18375679 28735 0 2675
1786103580.214902 cpu3 362870 11 176518 18473311 25157 0 3061
1786103580.214902 cpu4 181640 0 16570 18872062 14754 0 41
1786103580.214902 cpu5 186994 0 13854 18891504 763 0 7
1786103580.214902 cpu6 186795 0 12044 18897541 106 0 2
1786103580.214902 cpu7 1336252 0 80597 17678215 879 0 40
1786103580.214902 cpu8 183700 0 16854 18896627 175 0 36
1786103580.214902 cpu9 187630 0 13719 18896359 61 0 2
1786103580.214902 cpu10 186530 0 12270 18898382 34 0 1
1786103580.214902 cpu11 186985 0 11516 18898159 39 0 0
1786103580.214902 cpu12 570520 181 307545 18132161 16906 0 2341
1786103580.214902 cpu13 566556 435 312402 18128339 16093 0 3119
1786103580.214902 cpu14 367769 1 166433 18492251 20583 0 978
1786103580.214902 cpu15 342738 5 160854 18525666 21401 0 839
1786103580.317138 cpu0 703415 280 341702 17888771 24899 0 5917
1786103580.317138 cpu1 766073 185 373485 17805110 23445 0 5346
1786103580.317138 cpu2 428866 4 195641 18375689 28735 0 2675
1786103580.317138 cpu3 362870 11 176518 18473320 25157 0 3061
1786103580.317138 cpu4 181640 0 16571 18872072 14754 0 41
1786103580.317138 cpu5 186994 0 13854 18891514 763 0 7
1786103580.317138 cpu6 186795 0 12044 18897551 106 0 2
1786103580.317138 cpu7 1336253 0 80597 17678225 879 0 40
1786103580.317138 cpu8 183700 0 16854 18896637 175 0 36
1786103580.317138 cpu9 187630 0 13719 18896369 61 0 2
1786103580.317138 cpu10 186530 0 12270 18898392 34 0 1
1786103580.317138 cpu11 186985 0 11516 18898169 39 0 0
1786103580.317138 cpu12 570521 181 307545 18132170 16906 0 2341
1786103580.317138 cpu13 566556 435 312402 18128349 16093 0 3119
1786103580.317138 cpu14 367770 1 166433 18492261 20583 0 978
1786103580.317138 cpu15 342738 5 160854 18525676 21401 0 839
1786103580.419260 cpu0 703415 280 341703 17888780 24899 0 5917
1786103580.419260 cpu1 766073 185 373485 17805119 23445 0 5346
1786103580.419260 cpu2 428867 4 195641 18375698 28735 0 2675
1786103580.419260 cpu3 362870 11 176519 18473330 25157 0 3061
1786103580.419260 cpu4 181640 0 16571 18872082 14754 0 41
1786103580.419260 cpu5 186994 0 13854 18891524 763 0 7
1786103580.419260 cpu6 186795 0 12044 18897561 106 0 2
1786103580.419260 cpu7 1336253 0 80597 17678235 879 0 40
1786103580.419260 cpu8 183700 0 16854 18896647 175 0 36
1786103580.419260 cpu9 187630 0 13720 18896379 61 0 2
1786103580.419260 cpu10 186530 0 12271 18898402 34 0 1
1786103580.419260 cpu11 186985 0 11516 18898180 39 0 0
1786103580.419260 cpu12 570522 181 307545 18132179 16906 0 2341
1786103580.419260 cpu13 566557 435 312402 18128359 16093 0 3119
1786103580.419260 cpu14 367770 1 166434 18492270 20583 0 978
1786103580.419260 cpu15 342739 5 160855 18525685 21401 0 839
1786103580.521633 cpu0 703415 280 341703 17888790 24899 0 5917
1786103580.521633 cpu1 766075 185 373486 17805127 23445 0 5346
1786103580.521633 cpu2 428868 4 195641 18375707 28735 0 2675
1786103580.521633 cpu3 362871 11 176519 18473339 25157 0 3061
1786103580.521633 cpu4 181640 0 16571 18872092 14754 0 41
1786103580.521633 cpu5 186994 0 13854 18891534 763 0 7
1786103580.521633 cpu6 186795 0 12044 18897572 106 0 2
1786103580.521633 cpu7 1336253 0 80597 17678245 879 0 40
1786103580.521633 cpu8 183700 0 16854 18896658 175 0 36
1786103580.521633 cpu9 187630 0 13720 18896389 61 0 2
1786103580.521633 cpu10 186530 0 12271 18898412 34 0 1
1786103580.521633 cpu11 186985 0 11516 18898190 39 0 0
1786103580.521633 cpu12 570522 181 307546 18132189 16906 0 2341
1786103580.521633 cpu13 566558 435 312402 18128368 16093 0 3119
1786103580.521633 cpu14 367770 1 166434 18492280 20583 0 978
1786103580.521633 cpu15 342739 5 160855 18525695 21401 0 839
1786103580.623908 cpu0 703416 280 341703 17888799 24899 0 5917
1786103580.623908 cpu1 766076 185 373486 17805136 23445 0 5346
1786103580.623908 cpu2 428869 4 195641 18375716 28735 0 2675
