1786130970.745672623	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130970.745672623	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130970.745672623	926743	bash 
1786130971.252552148	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130971.252552148	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130971.252552148	926743	bash 
1786130971.759212419	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130971.759212419	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130971.759212419	926743	bash 
1786130971.759212419	927110	/opt/miniconda3/envs/testbed/bin/python /opt/miniconda3/envs/testbed/bin/pip install tree-sitter==0.21.3 
1786130972.266813333	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130972.266813333	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130972.266813333	926743	bash 
1786130972.266813333	927226	/opt/miniconda3/envs/testbed/bin/python /opt/miniconda3/envs/testbed/bin/pip install tree-sitter-languages 
1786130972.774927958	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130972.774927958	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130972.774927958	926743	bash 
1786130972.774927958	927226	/opt/miniconda3/envs/testbed/bin/python /opt/miniconda3/envs/testbed/bin/pip install tree-sitter-languages 
1786130973.282900053	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130973.282900053	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130973.282900053	926743	bash 
1786130973.789469574	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130973.789469574	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130973.789469574	926743	bash 
1786130974.296067663	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130974.296067663	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130974.296067663	926743	bash 
1786130974.296067663	927639	python /tmp/reproduce.py 
1786130974.803483165	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130974.803483165	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130974.803483165	926743	bash 
1786130974.803483165	927639	python /tmp/reproduce.py 
1786130975.311028170	926656	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130975.311028170	926741	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token 66439f62-9353-42f2-ae31-ea4d11f57327 
1786130975.311028170	926743	bash 
