win	group	t_start	t_end	alive_after
000	fpbr	1786101572.908081	1786101573.063692	1
001	fpbr	1786101573.069107	1786101573.198779	1
002	fpbr	1786101573.204120	1786101573.327674	1
003	fpbr	1786101573.333485	1786101573.453980	1
004	fpbr	1786101573.459788	1786101573.578119	1
005	fpbr	1786101573.584221	1786101573.703761	1
006	fpbr	1786101573.709471	1786101573.828732	1
007	fpbr	1786101573.834333	1786101573.952485	1
008	fpbr	1786101573.958394	1786101574.076184	1
009	fpbr	1786101574.082427	1786101574.200655	1
010	fpbr	1786101574.206528	1786101574.325679	1
011	fpbr	1786101574.331958	1786101574.452421	1
012	fpbr	1786101574.458152	1786101574.578178	1
013	fpbr	1786101574.584093	1786101574.705251	1
014	fpbr	1786101574.711410	1786101574.830006	1
015	fpbr	1786101574.836062	1786101574.955361	1
016	fpbr	1786101574.961122	1786101575.078910	1
017	fpbr	1786101575.084700	1786101575.205913	1
018	fpbr	1786101575.211189	1786101575.329675	1
019	fpbr	1786101575.335790	1786101575.455734	1
020	fpbr	1786101575.462127	1786101575.580359	1
021	fpbr	1786101575.586334	1786101575.705537	1
022	fpbr	1786101575.711463	1786101575.831207	1
023	fpbr	1786101575.837538	1786101575.955513	1
024	fpbr	1786101575.961303	1786101576.080147	1
025	fpbr	1786101576.086184	1786101576.205493	1
026	fpbr	1786101576.211318	1786101576.329801	1
027	fpbr	1786101576.335617	1786101576.453902	1
028	fpbr	1786101576.459764	1786101576.577747	1
029	fpbr	1786101576.584316	1786101576.702967	1
030	fpbr	1786101576.708950	1786101576.827019	1
031	fpbr	1786101576.832873	1786101576.952051	1
032	fpbr	1786101576.957909	1786101577.075103	1
033	fpbr	1786101577.081151	1786101577.201937	1
034	fpbr	1786101577.207712	1786101577.325889	1
035	fpbr	1786101577.331859	1786101577.450363	1
036	fpbr	1786101577.456868	1786101577.575514	1
037	fpbr	1786101577.581194	1786101577.699923	1
038	fpbr	1786101577.706117	1786101577.825097	1
039	fpbr	1786101577.831184	1786101577.949607	1
040	fpbr	1786101577.955587	1786101578.074814	1
041	fpbr	1786101578.080906	1786101578.202700	1
042	fpbr	1786101578.208478	1786101578.327775	1
043	fpbr	1786101578.333922	1786101578.454315	1
044	fpbr	1786101578.460495	1786101578.578889	1
045	fpbr	1786101578.584663	1786101578.703264	1
046	fpbr	1786101578.709861	1786101578.828614	1
047	fpbr	1786101578.835005	1786101578.953273	1
048	fpbr	1786101578.959089	1786101579.079916	1
049	fpbr	1786101579.085837	1786101579.203387	1
050	fpbr	1786101579.208739	1786101579.326765	1
051	fpbr	1786101579.332926	1786101579.452318	1
052	fpbr	1786101579.458536	1786101579.576495	1
053	fpbr	1786101579.582441	1786101579.700317	1
054	fpbr	1786101579.706399	1786101579.825925	1
055	fpbr	1786101579.832165	1786101579.951702	1
056	fpbr	1786101579.958235	1786101580.076324	1
057	fpbr	1786101580.082485	1786101580.201472	1
058	fpbr	1786101580.207527	1786101580.325646	1
059	fpbr	1786101580.331558	1786101580.449717	1
060	fpbr	1786101580.455847	1786101580.575947	1
061	fpbr	1786101580.581939	1786101580.699767	1
062	fpbr	1786101580.705912	1786101580.825572	1
063	fpbr	1786101580.831804	1786101580.951193	1
064	fpbr	1786101580.957464	1786101581.077195	1
065	fpbr	1786101581.083533	1786101581.204264	1
066	fpbr	1786101581.210432	1786101581.329398	1
067	fpbr	1786101581.334904	1786101581.455520	1
068	fpbr	1786101581.461515	1786101581.579527	1
069	fpbr	1786101581.585294	1786101581.704578	1
070	fpbr	1786101581.710271	1786101581.827872	1
071	fpbr	1786101581.833510	1786101581.950998	1
072	fpbr	1786101581.956723	1786101582.073982	1
073	fpbr	1786101582.079626	1786101582.197911	1
074	fpbr	1786101582.203748	1786101582.323537	1
075	fpbr	1786101582.329693	1786101582.449668	1
076	fpbr	1786101582.455790	1786101582.574666	1
077	fpbr	1786101582.580408	1786101582.698575	1
078	fpbr	1786101582.704975	1786101582.826319	1
079	fpbr	1786101582.832196	1786101582.951073	1
080	fpbr	1786101582.957287	1786101583.075442	1
081	fpbr	1786101583.081052	1786101583.199817	1
082	fpbr	1786101583.205978	1786101583.324724	1
083	fpbr	1786101583.330860	1786101583.449886	1
084	fpbr	1786101583.456376	1786101583.575458	1
085	fpbr	1786101583.581345	1786101583.700045	1
086	fpbr	1786101583.706128	1786101583.824655	1
087	fpbr	1786101583.830381	1786101583.951617	1
088	fpbr	1786101583.957685	1786101584.075664	1
089	fpbr	1786101584.081300	1786101584.200004	1
090	fpbr	1786101584.206208	1786101584.325186	1
091	fpbr	1786101584.331141	1786101584.459354	1
092	fpbr	1786101584.465465	1786101584.584249	1
093	fpbr	1786101584.590791	1786101584.710349	1
094	fpbr	1786101584.716297	1786101584.836177	1
095	fpbr	1786101584.842272	1786101584.961817	1
096	fpbr	1786101584.968306	1786101585.088523	1
097	fpbr	1786101585.094375	1786101585.212932	1
098	fpbr	1786101585.218851	1786101585.338413	1
099	fpbr	1786101585.344189	1786101585.468491	1
100	fpbr	1786101585.474613	1786101585.593651	1
101	fpbr	1786101585.599396	1786101585.721030	1
102	fpbr	1786101585.726951	1786101585.846173	1
103	fpbr	1786101585.852258	1786101585.971016	1
104	fpbr	1786101585.976798	1786101586.097744	1
105	fpbr	1786101586.103515	1786101586.223135	1
106	fpbr	1786101586.229154	1786101586.353212	1
107	fpbr	1786101586.359688	1786101586.479190	1
108	fpbr	1786101586.485522	1786101586.604677	1
109	fpbr	1786101586.610906	1786101586.729194	1
110	fpbr	1786101586.735449	1786101586.854616	1
111	fpbr	1786101586.860636	1786101586.978942	1
112	fpbr	1786101586.985221	1786101587.104028	1
113	fpbr	1786101587.110007	1786101587.228099	1
114	fpbr	1786101587.234050	1786101587.354516	1
115	fpbr	1786101587.361285	1786101587.482072	1
116	fpbr	1786101587.488139	1786101587.606471	1
117	fpbr	1786101587.612064	1786101587.733841	1
118	fpbr	1786101587.739875	1786101587.858069	1
119	fpbr	1786101587.864017	1786101587.983498	1
120	fpbr	1786101587.989460	1786101588.107302	1
121	fpbr	1786101588.113416	1786101588.232044	1
122	fpbr	1786101588.238266	1786101588.356717	1
123	fpbr	1786101588.362691	1786101588.482168	1
124	fpbr	1786101588.488383	1786101588.607031	1
125	fpbr	1786101588.612742	1786101588.732193	1
126	fpbr	1786101588.738177	1786101588.859586	1
127	fpbr	1786101588.865138	1786101588.983173	1
128	fpbr	1786101588.988769	1786101589.106737	1
129	fpbr	1786101589.113215	1786101589.230961	1
130	fpbr	1786101589.236531	1786101589.354750	1
131	fpbr	1786101589.360782	1786101589.479557	1
132	fpbr	1786101589.485075	1786101589.605750	1
133	fpbr	1786101589.611719	1786101589.729743	1
134	fpbr	1786101589.735670	1786101589.854670	1
135	fpbr	1786101589.860618	1786101589.982441	1
136	fpbr	1786101589.987991	1786101590.106722	1
137	fpbr	1786101590.112805	1786101590.234184	1
138	fpbr	1786101590.239923	1786101590.358760	1
139	fpbr	1786101590.365073	1786101590.483756	1
140	fpbr	1786101590.490404	1786101590.609158	1
141	fpbr	1786101590.615317	1786101590.735621	1
142	fpbr	1786101590.741306	1786101590.859339	1
143	fpbr	1786101590.865292	1786101590.983513	1
144	fpbr	1786101590.989551	1786101591.109159	1
145	fpbr	1786101591.115027	1786101591.233380	1
146	fpbr	1786101591.239271	1786101591.358209	1
147	fpbr	1786101591.363868	1786101591.481900	1
148	fpbr	1786101591.488107	1786101591.606356	1
149	fpbr	1786101591.612587	1786101591.731185	1
150	fpbr	1786101591.737139	1786101591.854587	1
151	fpbr	1786101591.860275	1786101591.979292	1
152	fpbr	1786101591.985165	1786101592.103741	1
153	fpbr	1786101592.110013	1786101592.228512	1
154	fpbr	1786101592.234390	1786101592.352622	1
155	fpbr	1786101592.358455	1786101592.477597	1
156	fpbr	1786101592.483752	1786101592.605401	1
157	fpbr	1786101592.611161	1786101592.730440	1
158	fpbr	1786101592.736197	1786101592.855094	1
159	fpbr	1786101592.861043	1786101592.978696	1
160	fpbr	1786101592.984455	1786101593.102462	1
161	fpbr	1786101593.108554	1786101593.226323	1
162	fpbr	1786101593.232065	1786101593.350760	1
163	fpbr	1786101593.357320	1786101593.475603	1
164	fpbr	1786101593.481621	1786101593.599733	1
165	fpbr	1786101593.605625	1786101593.725407	1
166	fpbr	1786101593.731142	1786101593.849635	1
167	fpbr	1786101593.855581	1786101593.974628	1
168	fpbr	1786101593.980800	1786101594.098407	1
169	fpbr	1786101594.104254	1786101594.223095	1
170	fpbr	1786101594.229391	1786101594.348011	1
171	fpbr	1786101594.353968	1786101594.474264	1
172	fpbr	1786101594.482162	1786101594.605222	1
173	fpbr	1786101594.611446	1786101594.729651	1
174	fpbr	1786101594.735516	1786101594.854395	1
175	fpbr	1786101594.860265	1786101594.980686	1
176	fpbr	1786101594.986934	1786101595.105202	1
177	fpbr	1786101595.111530	1786101595.231455	1
178	fpbr	1786101595.237642	1786101595.356436	1
179	fpbr	1786101595.362359	1786101595.480611	1
180	fpbr	1786101595.486435	1786101595.605448	1
181	fpbr	1786101595.610997	1786101595.730888	1
182	fpbr	1786101595.736942	1786101595.856374	1
183	fpbr	1786101595.862235	1786101595.982394	1
184	fpbr	1786101595.988398	1786101596.110004	1
185	fpbr	1786101596.116915	1786101596.236963	1
186	fpbr	1786101596.242860	1786101596.361455	1
187	fpbr	1786101596.367870	1786101596.485836	1
188	fpbr	1786101596.491396	1786101596.609717	1
189	fpbr	1786101596.616188	1786101596.737035	1
190	fpbr	1786101596.742889	1786101596.861299	1
191	fpbr	1786101596.867207	1786101596.984801	1
192	fpbr	1786101596.990546	1786101597.110388	1
193	fpbr	1786101597.116291	1786101597.234977	1
194	fpbr	1786101597.241615	1786101597.360823	1
195	fpbr	1786101597.366405	1786101597.484739	1
196	fpbr	1786101597.491197	1786101597.610158	1
197	fpbr	1786101597.615991	1786101597.734159	1
198	fpbr	1786101597.740047	1786101597.858562	1
199	fpbr	1786101597.864403	1786101597.984558	1
200	fpbr	1786101597.990370	1786101598.110711	1
201	fpbr	1786101598.116727	1786101598.235670	1
202	fpbr	1786101598.241857	1786101598.360301	1
203	fpbr	1786101598.366526	1786101598.485315	1
204	fpbr	1786101598.491391	1786101598.609719	1
205	fpbr	1786101598.615548	1786101598.733686	1
206	fpbr	1786101598.739658	1786101598.858307	1
207	fpbr	1786101598.864873	1786101598.985359	1
208	fpbr	1786101598.991652	1786101599.113345	1
209	fpbr	1786101599.120035	1786101599.240506	1
210	fpbr	1786101599.247110	1786101599.365881	1
211	fpbr	1786101599.372641	1786101599.491362	1
212	fpbr	1786101599.497133	1786101599.615676	1
213	fpbr	1786101599.621590	1786101599.739723	1
214	fpbr	1786101599.745416	1786101599.863798	1
215	fpbr	1786101599.869340	1786101599.988360	1
216	fpbr	1786101599.994423	1786101600.114662	1
