win	group	t_start	t_end	alive_after
000	priv	1786129348.200566	1786129348.349774	1
001	priv	1786129348.356459	1786129348.485790	1
002	priv	1786129348.491792	1786129348.615634	1
003	priv	1786129348.621656	1786129348.740711	1
004	priv	1786129348.746516	1786129348.865571	1
005	priv	1786129348.871185	1786129348.993287	1
006	priv	1786129348.999293	1786129349.116449	1
007	priv	1786129349.122567	1786129349.239393	1
008	priv	1786129349.245027	1786129349.360999	1
009	priv	1786129349.366565	1786129349.482495	1
010	priv	1786129349.488076	1786129349.604364	1
011	priv	1786129349.609718	1786129349.726064	1
012	priv	1786129349.731857	1786129349.849230	1
013	priv	1786129349.855232	1786129349.972974	1
014	priv	1786129349.978882	1786129350.096577	1
015	priv	1786129350.102384	1786129350.219740	1
016	priv	1786129350.225630	1786129350.342389	1
017	priv	1786129350.348391	1786129350.465393	1
018	priv	1786129350.471405	1786129350.588298	1
019	priv	1786129350.594400	1786129350.711451	1
020	priv	1786129350.716983	1786129350.834382	1
021	priv	1786129350.840883	1786129350.959611	1
022	priv	1786129350.965596	1786129351.082660	1
023	priv	1786129351.088660	1786129351.205831	1
024	priv	1786129351.211859	1786129351.328957	1
025	priv	1786129351.335108	1786129351.452701	1
026	priv	1786129351.458266	1786129351.576104	1
027	priv	1786129351.582065	1786129351.699821	1
028	priv	1786129351.706006	1786129351.824420	1
029	priv	1786129351.830117	1786129351.947730	1
030	priv	1786129351.953558	1786129352.070234	1
031	priv	1786129352.076082	1786129352.192775	1
032	priv	1786129352.198777	1786129352.315170	1
033	priv	1786129352.320559	1786129352.437194	1
034	priv	1786129352.443017	1786129352.559532	1
035	priv	1786129352.565458	1786129352.681879	1
036	priv	1786129352.687241	1786129352.804292	1
037	priv	1786129352.810307	1786129352.926802	1
038	priv	1786129352.932597	1786129353.049920	1
039	priv	1786129353.056081	1786129353.173072	1
040	priv	1786129353.179000	1786129353.295799	1
041	priv	1786129353.301731	1786129353.418713	1
042	priv	1786129353.424528	1786129353.540956	1
043	priv	1786129353.546738	1786129353.663400	1
044	priv	1786129353.669200	1786129353.786102	1
045	priv	1786129353.792125	1786129353.908499	1
046	priv	1786129353.914030	1786129354.031265	1
047	priv	1786129354.036763	1786129354.153376	1
048	priv	1786129354.158906	1786129354.275727	1
049	priv	1786129354.281417	1786129354.398032	1
050	priv	1786129354.403524	1786129354.520050	1
051	priv	1786129354.525818	1786129354.642647	1
052	priv	1786129354.648381	1786129354.765923	1
053	priv	1786129354.771585	1786129354.888436	1
054	priv	1786129354.894396	1786129355.011035	1
055	priv	1786129355.016941	1786129355.133747	1
056	priv	1786129355.139423	1786129355.256786	1
057	priv	1786129355.262664	1786129355.379240	1
058	priv	1786129355.384972	1786129355.502124	1
059	priv	1786129355.507909	1786129355.624548	1
060	priv	1786129355.630335	1786129355.747050	1
061	priv	1786129355.753032	1786129355.869747	1
062	priv	1786129355.875647	1786129355.992578	1
063	priv	1786129355.998519	1786129356.115547	1
064	priv	1786129356.121326	1786129356.238027	1
065	priv	1786129356.243941	1786129356.360616	1
066	priv	1786129356.366260	1786129356.483105	1
067	priv	1786129356.488971	1786129356.605466	1
068	priv	1786129356.611213	1786129356.728061	1
069	priv	1786129356.733723	1786129356.850395	1
070	priv	1786129356.856092	1786129356.972611	1
071	priv	1786129356.978271	1786129357.095553	1
072	priv	1786129357.101667	1786129357.218484	1
073	priv	1786129357.223983	1786129357.340486	1
074	priv	1786129357.346087	1786129357.462434	1
075	priv	1786129357.468176	1786129357.585428	1
076	priv	1786129357.591117	1786129357.708381	1
077	priv	1786129357.714206	1786129357.831790	1
078	priv	1786129357.837475	1786129357.954113	1
079	priv	1786129357.959614	1786129358.076165	1
080	priv	1786129358.081944	1786129358.198365	1
081	priv	1786129358.204090	1786129358.323282	1
082	priv	1786129358.329220	1786129358.445832	1
083	priv	1786129358.451316	1786129358.568788	1
084	priv	1786129358.574716	1786129358.690861	1
085	priv	1786129358.696516	1786129358.813525	1
086	priv	1786129358.819317	1786129358.936441	1
087	priv	1786129358.942264	1786129359.059778	1
088	priv	1786129359.065658	1786129359.182050	1
089	priv	1786129359.187803	1786129359.304374	1
090	priv	1786129359.310247	1786129359.426543	1
091	priv	1786129359.432563	1786129359.550580	1
092	priv	1786129359.556195	1786129359.672606	1
093	priv	1786129359.678306	1786129359.794954	1
094	priv	1786129359.800717	1786129359.917136	1
095	priv	1786129359.922825	1786129360.039940	1
096	priv	1786129360.045615	1786129360.163230	1
097	priv	1786129360.169014	1786129360.285782	1
098	priv	1786129360.291527	1786129360.408119	1
099	priv	1786129360.413807	1786129360.530253	1
100	priv	1786129360.535882	1786129360.653465	1
101	priv	1786129360.659278	1786129360.776368	1
102	priv	1786129360.782485	1786129360.899458	1
103	priv	1786129360.905228	1786129361.022328	1
104	priv	1786129361.028225	1786129361.145273	1
