win	group	t_start	t_end	alive_after
000	fe_miss	1785419662.345150	1785419664.380606	1
001	fe_miss	1785419664.387760	1785419666.410815	1
002	fe_miss	1785419666.416847	1785419668.439381	1
003	fe_miss	1785419668.445803	1785419670.468526	1
004	fe_miss	1785419670.474732	1785419672.497525	1
005	fe_miss	1785419672.503578	1785419674.526480	1
006	fe_miss	1785419674.532643	1785419676.557370	1
007	fe_miss	1785419676.564092	1785419678.587141	1
008	fe_miss	1785419678.593547	1785419680.615725	1
009	fe_miss	1785419680.621723	1785419682.643774	1
010	fe_miss	1785419682.649886	1785419684.672099	1
011	fe_miss	1785419684.678779	1785419686.703438	1
012	fe_miss	1785419686.710228	1785419688.732262	1
013	fe_miss	1785419688.738911	1785419690.761785	1
014	fe_miss	1785419690.767828	1785419692.789740	1
015	fe_miss	1785419692.796487	1785419694.818727	1
016	fe_miss	1785419694.824907	1785419696.849293	1
017	fe_miss	1785419696.855474	1785419698.878419	1
018	fe_miss	1785419698.884479	1785419700.909057	1
019	fe_miss	1785419700.915351	1785419702.938026	1
020	fe_miss	1785419702.944588	1785419704.966467	1
021	fe_miss	1785419704.972797	1785419706.995955	1
022	fe_miss	1785419707.002581	1785419709.024676	1
023	fe_miss	1785419709.031234	1785419711.056427	1
024	fe_miss	1785419711.062673	1785419713.084631	1
025	fe_miss	1785419713.090824	1785419715.112925	1
026	fe_miss	1785419715.119097	1785419717.141981	1
027	fe_miss	1785419717.148222	1785419719.170062	1
028	fe_miss	1785419719.176049	1785419721.201067	1
029	fe_miss	1785419721.209255	1785419723.236295	1
030	fe_miss	1785419723.242332	1785419725.264182	1
031	fe_miss	1785419725.270542	1785419727.294254	1
032	fe_miss	1785419727.300523	1785419729.324088	1
033	fe_miss	1785419729.330081	1785419731.351790	1
034	fe_miss	1785419731.357578	1785419733.379184	1
035	fe_miss	1785419733.384919	1785419735.406896	1
036	fe_miss	1785419735.414522	1785419737.437273	1
037	fe_miss	1785419737.443893	1785419739.467908	1
038	fe_miss	1785419739.474305	1785419741.496467	1
039	fe_miss	1785419741.502426	1785419743.525999	1
040	fe_miss	1785419743.532985	1785419745.555170	1
041	fe_miss	1785419745.561201	1785419747.585202	1
042	fe_miss	1785419747.591280	1785419749.613109	1
043	fe_miss	1785419749.619192	1785419751.640762	1
044	fe_miss	1785419751.646691	1785419753.669433	1
045	fe_miss	1785419753.676471	1785419755.704158	1
046	fe_miss	1785419755.710723	1785419757.735012	1
047	fe_miss	1785419757.741309	1785419759.763637	1
048	fe_miss	1785419759.769846	1785419761.791933	1
049	fe_miss	1785419761.797731	1785419763.819723	1
050	fe_miss	1785419763.826541	1785419765.848794	1
051	fe_miss	1785419765.855401	1785419767.878350	1
052	fe_miss	1785419767.884866	1785419769.908202	1
053	fe_miss	1785419769.914266	1785419771.938291	1
054	fe_miss	1785419771.944622	1785419773.967148	1
055	fe_miss	1785419773.973183	1785419775.996297	1
056	fe_miss	1785419776.002222	1785419778.023720	1
057	fe_miss	1785419778.029440	1785419780.051739	1
058	fe_miss	1785419780.057662	1785419782.079736	1
059	fe_miss	1785419782.087573	1785419784.109782	1
060	fe_miss	1785419784.115783	1785419786.139175	1
061	fe_miss	1785419786.144971	1785419788.167103	1
062	fe_miss	1785419788.173334	1785419790.195855	1
063	fe_miss	1785419790.202266	1785419792.224024	1
064	fe_miss	1785419792.230258	1785419794.254343	1
065	fe_miss	1785419794.260400	1785419796.282339	1
066	fe_miss	1785419796.288519	1785419798.310743	1
067	fe_miss	1785419798.317428	1785419800.340355	1
068	fe_miss	1785419800.346990	1785419802.368565	1
069	fe_miss	1785419802.374859	1785419804.398204	1
070	fe_miss	1785419804.404204	1785419806.426109	1
071	fe_miss	1785419806.432131	1785419808.453905	1
072	fe_miss	1785419808.459607	1785419810.481589	1
073	fe_miss	1785419810.487765	1785419812.509633	1
