1786371729.314457168	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371729.314457168	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371729.314457168	3510408	bash 
1786371729.821097772	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371729.821097772	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371729.821097772	3510408	bash 
1786371730.328336151	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371730.328336151	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371730.328336151	3510408	bash 
1786371730.834845150	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371730.834845150	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371730.834845150	3510408	bash 
1786371731.341328251	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371731.341328251	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371731.341328251	3510408	bash 
1786371731.341328251	3511022	python3 /root/tools/edit_anthropic/bin/_state_anthropic 
1786371731.848928885	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371731.848928885	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371731.848928885	3510408	bash 
1786371732.357157339	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371732.357157339	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371732.357157339	3510408	bash 
1786371732.863567047	3510318	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371732.863567047	3510404	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token cc0e3690-289f-4082-b701-d8fa38464211 
1786371732.863567047	3510408	bash 
