win	group	t_start	t_end	alive_after
000	fe_miss	1786371728.735516	1786371728.890846	1
001	fe_miss	1786371728.899650	1786371729.026758	1
002	fe_miss	1786371729.032519	1786371729.157237	1
003	fe_miss	1786371729.162969	1786371729.281775	1
004	fe_miss	1786371729.287284	1786371729.407299	1
005	fe_miss	1786371729.412925	1786371729.531378	1
006	fe_miss	1786371729.537090	1786371729.657716	1
007	fe_miss	1786371729.663428	1786371729.782511	1
008	fe_miss	1786371729.788346	1786371729.907743	1
009	fe_miss	1786371729.913604	1786371730.032957	1
010	fe_miss	1786371730.038310	1786371730.158177	1
011	fe_miss	1786371730.164176	1786371730.283617	1
012	fe_miss	1786371730.289339	1786371730.408082	1
013	fe_miss	1786371730.413808	1786371730.532579	1
014	fe_miss	1786371730.538342	1786371730.657964	1
015	fe_miss	1786371730.663791	1786371730.783923	1
016	fe_miss	1786371730.789685	1786371730.908454	1
017	fe_miss	1786371730.914049	1786371731.032823	1
018	fe_miss	1786371731.038456	1786371731.157393	1
019	fe_miss	1786371731.163198	1786371731.282065	1
020	fe_miss	1786371731.287996	1786371731.407105	1
021	fe_miss	1786371731.412860	1786371731.532345	1
022	fe_miss	1786371731.538227	1786371731.657948	1
023	fe_miss	1786371731.663519	1786371731.783911	1
024	fe_miss	1786371731.789950	1786371731.909311	1
025	fe_miss	1786371731.915028	1786371732.034382	1
026	fe_miss	1786371732.040298	1786371732.159315	1
027	fe_miss	1786371732.164857	1786371732.284181	1
028	fe_miss	1786371732.290227	1786371732.409583	1
029	fe_miss	1786371732.415375	1786371732.534443	1
030	fe_miss	1786371732.540015	1786371732.659436	1
031	fe_miss	1786371732.665273	1786371732.786108	1
032	fe_miss	1786371732.791955	1786371732.911866	1
033	fe_miss	1786371732.917543	1786371733.037473	1
034	fe_miss	1786371733.043345	1786371733.162003	1
035	fe_miss	1786371733.167643	1786371733.286658	1
036	fe_miss	1786371733.292385	1786371733.411278	1
037	fe_miss	1786371733.416752	1786371733.536478	1
038	fe_miss	1786371733.542005	1786371733.661302	1
039	fe_miss	1786371733.667045	1786371733.787653	1
040	fe_miss	1786371733.793351	1786371733.914533	1
041	fe_miss	1786371733.920385	1786371734.039987	1
042	fe_miss	1786371734.046315	1786371734.165446	1
043	fe_miss	1786371734.171401	1786371734.290341	1
044	fe_miss	1786371734.295725	1786371734.414582	1
045	fe_miss	1786371734.420170	1786371734.539524	1
046	fe_miss	1786371734.545206	1786371734.666187	1
047	fe_miss	1786371734.671911	1786371734.791961	1
048	fe_miss	1786371734.797846	1786371734.917442	1
049	fe_miss	1786371734.923090	1786371735.042650	1
050	fe_miss	1786371735.048450	1786371735.168751	1
051	fe_miss	1786371735.174836	1786371735.294155	1
052	fe_miss	1786371735.300012	1786371735.419708	1
053	fe_miss	1786371735.425356	1786371735.544570	1
054	fe_miss	1786371735.550800	1786371735.670022	1
055	fe_miss	1786371735.675764	1786371735.796362	1
056	fe_miss	1786371735.802258	1786371735.921878	1
057	fe_miss	1786371735.927918	1786371736.047450	1
058	fe_miss	1786371736.053269	1786371736.173188	1
059	fe_miss	1786371736.179081	1786371736.301165	1
060	fe_miss	1786371736.306964	1786371736.426306	1
061	fe_miss	1786371736.432168	1786371736.551453	1
062	fe_miss	1786371736.557201	1786371736.676269	1
063	fe_miss	1786371736.682329	1786371736.801754	1
064	fe_miss	1786371736.807721	1786371736.927790	1
065	fe_miss	1786371736.933527	1786371737.053233	1
066	fe_miss	1786371737.059194	1786371737.178592	1
067	fe_miss	1786371737.184476	1786371737.304622	1
068	fe_miss	1786371737.310623	1786371737.430652	1
069	fe_miss	1786371737.436600	1786371737.558333	1
070	fe_miss	1786371737.564776	1786371737.684769	1
071	fe_miss	1786371737.690648	1786371737.810630	1
072	fe_miss	1786371737.816357	1786371737.937005	1
073	fe_miss	1786371737.943218	1786371738.062505	1
074	fe_miss	1786371738.068116	1786371738.187629	1
075	fe_miss	1786371738.193877	1786371738.312785	1
076	fe_miss	1786371738.318347	1786371738.439100	1
077	fe_miss	1786371738.445253	1786371738.564688	1
078	fe_miss	1786371738.570302	1786371738.689137	1
079	fe_miss	1786371738.695156	1786371738.814231	1
080	fe_miss	1786371738.820020	1786371738.939401	1
081	fe_miss	1786371738.945276	1786371739.065317	1
082	fe_miss	1786371739.071158	1786371739.190589	1
083	fe_miss	1786371739.196439	1786371739.315195	1
084	fe_miss	1786371739.320754	1786371739.440085	1
085	fe_miss	1786371739.445851	1786371739.566636	1
086	fe_miss	1786371739.572511	1786371739.691629	1
087	fe_miss	1786371739.697240	1786371739.816339	1
088	fe_miss	1786371739.822258	1786371739.941410	1
089	fe_miss	1786371739.947147	1786371740.066557	1
090	fe_miss	1786371740.072492	1786371740.192414	1
091	fe_miss	1786371740.198306	1786371740.317413	1
092	fe_miss	1786371740.323066	1786371740.442220	1
093	fe_miss	1786371740.448189	1786371740.567708	1
094	fe_miss	1786371740.573550	1786371740.694785	1
095	fe_miss	1786371740.700595	1786371740.819878	1
096	fe_miss	1786371740.825678	1786371740.944749	1
097	fe_miss	1786371740.950386	1786371741.069379	1
098	fe_miss	1786371741.074985	1786371741.197808	1
099	fe_miss	1786371741.204342	1786371741.325586	1
100	fe_miss	1786371741.331408	1786371741.452114	1
101	fe_miss	1786371741.457933	1786371741.577089	1
102	fe_miss	1786371741.582649	1786371741.701752	1
103	fe_miss	1786371741.707399	1786371741.826817	1
104	fe_miss	1786371741.832559	1786371741.951686	1
105	fe_miss	1786371741.957409	1786371742.076728	1
106	fe_miss	1786371742.082497	1786371742.202568	1
107	fe_miss	1786371742.208737	1786371742.330987	1
108	fe_miss	1786371742.336562	1786371742.456083	1
109	fe_miss	1786371742.461899	1786371742.581790	1
110	fe_miss	1786371742.587909	1786371742.708439	1
111	fe_miss	1786371742.714619	1786371742.833947	1
112	fe_miss	1786371742.840012	1786371742.958530	1
113	fe_miss	1786371742.964193	1786371743.082982	1
114	fe_miss	1786371743.088592	1786371743.207301	1
115	fe_miss	1786371743.213100	1786371743.332175	1
116	fe_miss	1786371743.337883	1786371743.457383	1
117	fe_miss	1786371743.463060	1786371743.582519	1
118	fe_miss	1786371743.588314	1786371743.707407	1
119	fe_miss	1786371743.713066	1786371743.831986	1
120	fe_miss	1786371743.837883	1786371743.956869	1
121	fe_miss	1786371743.962764	1786371744.081955	1
122	fe_miss	1786371744.087700	1786371744.207217	1
