win	group	t_start	t_end	alive_after
000	fe_l3x	1785360459.119604	1785360461.157773	1
001	fe_l3x	1785360461.164120	1785360463.186419	1
002	fe_l3x	1785360463.192185	1785360465.214759	1
003	fe_l3x	1785360465.220536	1785360467.242699	1
004	fe_l3x	1785360467.248457	1785360469.270278	1
005	fe_l3x	1785360469.276101	1785360471.297857	1
006	fe_l3x	1785360471.303789	1785360473.325854	1
007	fe_l3x	1785360473.331808	1785360475.354279	1
008	fe_l3x	1785360475.360866	1785360477.383066	1
009	fe_l3x	1785360477.389218	1785360479.412012	1
010	fe_l3x	1785360479.418164	1785360481.440222	1
011	fe_l3x	1785360481.445981	1785360483.468586	1
012	fe_l3x	1785360483.474448	1785360485.497858	1
013	fe_l3x	1785360485.503688	1785360487.525960	1
014	fe_l3x	1785360487.531651	1785360489.554351	1
015	fe_l3x	1785360489.560321	1785360491.581800	1
016	fe_l3x	1785360491.587630	1785360493.610203	1
017	fe_l3x	1785360493.615997	1785360495.640042	1
018	fe_l3x	1785360495.646284	1785360497.669337	1
019	fe_l3x	1785360497.676089	1785360499.698390	1
020	fe_l3x	1785360499.705342	1785360501.727269	1
021	fe_l3x	1785360501.733789	1785360503.755534	1
022	fe_l3x	1785360503.761606	1785360505.783907	1
023	fe_l3x	1785360505.789595	1785360507.814700	1
024	fe_l3x	1785360507.820880	1785360509.843121	1
025	fe_l3x	1785360509.849246	1785360511.872126	1
026	fe_l3x	1785360511.878305	1785360513.901694	1
027	fe_l3x	1785360513.908725	1785360515.931058	1
028	fe_l3x	1785360515.936917	1785360517.960685	1
029	fe_l3x	1785360517.968942	1785360519.996244	1
030	fe_l3x	1785360520.002264	1785360522.023763	1
031	fe_l3x	1785360522.029740	1785360524.051327	1
032	fe_l3x	1785360524.057228	1785360526.078860	1
033	fe_l3x	1785360526.084706	1785360528.106426	1
034	fe_l3x	1785360528.112654	1785360530.134378	1
035	fe_l3x	1785360530.141085	1785360532.164104	1
036	fe_l3x	1785360532.170715	1785360534.192767	1
037	fe_l3x	1785360534.199069	1785360536.222462	1
038	fe_l3x	1785360536.228946	1785360538.251297	1
039	fe_l3x	1785360538.257227	1785360538.272059	1
040	fe_l3x	1785360538.277906	1785360538.293487	1
041	fe_l3x	1785360538.299809	1785360538.315362	1
042	fe_l3x	1785360538.321296	1785360538.336425	1
043	fe_l3x	1785360538.342826	1785360538.357325	1
044	fe_l3x	1785360538.363705	1785360538.378162	1
045	fe_l3x	1785360538.383910	1785360538.399306	1
046	fe_l3x	1785360538.405452	1785360538.420832	1
047	fe_l3x	1785360538.426706	1785360538.441234	1
048	fe_l3x	1785360538.447568	1785360538.462189	1
049	fe_l3x	1785360538.467980	1785360538.482189	1
050	fe_l3x	1785360538.488040	1785360538.503481	1
051	fe_l3x	1785360538.510343	1785360538.525079	1
052	fe_l3x	1785360538.530892	1785360538.545727	1
053	fe_l3x	1785360538.551769	1785360538.566231	1
054	fe_l3x	1785360538.571814	1785360538.589262	1
055	fe_l3x	1785360538.595115	1785360538.610095	1
056	fe_l3x	1785360538.616545	1785360538.631450	1
