win	group	t_start	t_end	alive_after
000	cache	1785355945.664101	1785355947.711484	1
001	cache	1785355947.717583	1785355949.740172	1
002	cache	1785355949.746447	1785355951.768224	1
003	cache	1785355951.774429	1785355953.799144	1
004	cache	1785355953.804930	1785355955.826930	1
005	cache	1785355955.832987	1785355957.855296	1
006	cache	1785355957.861579	1785355959.883603	1
007	cache	1785355959.889874	1785355961.912561	1
008	cache	1785355961.918679	1785355963.940830	1
009	cache	1785355963.947822	1785355965.970964	1
010	cache	1785355965.977091	1785355967.999136	1
011	cache	1785355968.005898	1785355970.028691	1
012	cache	1785355970.034986	1785355972.057060	1
013	cache	1785355972.064898	1785355974.087714	1
014	cache	1785355974.093996	1785355976.115671	1
015	cache	1785355976.121980	1785355978.143140	1
016	cache	1785355978.149071	1785355980.171110	1
017	cache	1785355980.176828	1785355982.198689	1
018	cache	1785355982.205349	1785355984.227158	1
019	cache	1785355984.233710	1785355986.256674	1
020	cache	1785355986.262687	1785355988.284486	1
021	cache	1785355988.291934	1785355990.325575	1
022	cache	1785355990.331653	1785355992.353948	1
023	cache	1785355992.360157	1785355994.382323	1
024	cache	1785355994.388634	1785355996.410904	1
025	cache	1785355996.417003	1785355998.438754	1
026	cache	1785355998.444971	1785356000.466193	1
027	cache	1785356000.472430	1785356002.495349	1
028	cache	1785356002.502440	1785356004.526812	1
029	cache	1785356004.535170	1785356006.562953	1
030	cache	1785356006.568936	1785356008.593546	1
031	cache	1785356008.600818	1785356010.624634	1
032	cache	1785356010.630712	1785356012.652904	1
033	cache	1785356012.660607	1785356014.684438	1
034	cache	1785356014.692095	1785356016.715695	1
035	cache	1785356016.721875	1785356018.745274	1
036	cache	1785356018.751425	1785356020.773393	1
037	cache	1785356020.779473	1785356022.801687	1
038	cache	1785356022.808343	1785356024.830656	1
039	cache	1785356024.836744	1785356026.858903	1
040	cache	1785356026.865279	1785356026.881060	1
041	cache	1785356026.886955	1785356026.901636	1
042	cache	1785356026.907554	1785356026.922604	1
043	cache	1785356026.928463	1785356026.943114	0
