win	group	t_start	t_end	alive_after
000	fpbr	1785357641.282811	1785357643.316551	1
001	fpbr	1785357643.322848	1785357645.343434	1
002	fpbr	1785357645.349719	1785357647.371351	1
003	fpbr	1785357647.377095	1785357649.398114	1
004	fpbr	1785357649.404182	1785357651.424359	1
005	fpbr	1785357651.430504	1785357653.450520	1
006	fpbr	1785357653.456820	1785357655.477158	1
007	fpbr	1785357655.483096	1785357657.503528	1
008	fpbr	1785357657.509505	1785357659.530640	1
009	fpbr	1785357659.537654	1785357661.562482	1
010	fpbr	1785357661.569378	1785357663.591669	1
011	fpbr	1785357663.597935	1785357665.619947	1
012	fpbr	1785357665.626406	1785357667.647055	1
013	fpbr	1785357667.653337	1785357669.675250	1
014	fpbr	1785357669.681070	1785357671.701379	1
015	fpbr	1785357671.708179	1785357673.729403	1
016	fpbr	1785357673.736660	1785357675.759515	1
017	fpbr	1785357675.766070	1785357677.786759	1
018	fpbr	1785357677.793411	1785357679.815507	1
019	fpbr	1785357679.822391	1785357681.845724	1
020	fpbr	1785357681.852669	1785357683.874992	1
021	fpbr	1785357683.881196	1785357685.903183	0
