# started on Fri Aug  7 21:56:50 2026

10.009947489,11592720048,,slots,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,4010204119,,topdown-retiring,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,1693321729,,topdown-bad-spec,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,3856233838,,topdown-fe-bound,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,1996734847,,topdown-be-bound,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,204159381,,topdown-heavy-ops,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,1581228345,,topdown-br-mispredict,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,2165004902,,topdown-fetch-lat,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,1335913264,,topdown-mem-bound,measured.slice/glm-rep-prometheus-r2.scope,609404863,100.00,,
10.009947489,24349892478,,slots,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,7445874040,,topdown-retiring,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,3664710353,,topdown-bad-spec,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,9310220426,,topdown-fe-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,3959867929,,topdown-be-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,610559456,,topdown-heavy-ops,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,3525981998,,topdown-br-mispredict,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,3921783770,,topdown-fetch-lat,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
10.009947489,2359661651,,topdown-mem-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1282867616,100.00,,
20.019945881,38814325152,,slots,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,16583358718,,topdown-retiring,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,4343859779,,topdown-bad-spec,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,8334837375,,topdown-fe-bound,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,10053107639,,topdown-be-bound,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,585009428,,topdown-heavy-ops,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,4079290539,,topdown-br-mispredict,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,4251702917,,topdown-fetch-lat,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,7606579179,,topdown-mem-bound,measured.slice/glm-rep-prometheus-r2.scope,2030263416,100.00,,
20.019945881,20722592742,,slots,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,5245757027,,topdown-retiring,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,3817696254,,topdown-bad-spec,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,8081569528,,topdown-fe-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,3726160646,,topdown-be-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,302697215,,topdown-heavy-ops,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,3765273547,,topdown-br-mispredict,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,2258245957,,topdown-fetch-lat,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
20.019945881,2429498546,,topdown-mem-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,1093222731,100.00,,
30.029946872,22876567602,,slots,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,9649454982,,topdown-retiring,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,2682921534,,topdown-bad-spec,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,4380995009,,topdown-fe-bound,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,6824234771,,topdown-be-bound,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,358576618,,topdown-heavy-ops,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,2545929809,,topdown-br-mispredict,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,2273378579,,topdown-fetch-lat,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,5192922860,,topdown-mem-bound,measured.slice/glm-rep-prometheus-r2.scope,1195962655,100.00,,
30.029946872,581065032276,,slots,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,169160574577,,topdown-retiring,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,92266408544,,topdown-bad-spec,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,215068644777,,topdown-fe-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,109752893916,,topdown-be-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,14246074818,,topdown-heavy-ops,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,89399877317,,topdown-br-mispredict,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,112744519573,,topdown-fetch-lat,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
30.029946872,66594639713,,topdown-mem-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,30482305075,100.00,,
40.039951812,61787448456,,slots,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,27986570559,,topdown-retiring,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,6698150588,,topdown-bad-spec,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,11809866115,,topdown-fe-bound,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,16473033952,,topdown-be-bound,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,968862649,,topdown-heavy-ops,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,6368190773,,topdown-br-mispredict,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,6158849991,,topdown-fetch-lat,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,13328214706,,topdown-mem-bound,measured.slice/glm-rep-prometheus-r2.scope,3229004475,100.00,,
40.039951812,145081431588,,slots,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,7618717888,100.00,,
40.039951812,39890208454,,topdown-retiring,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,7618717888,100.00,,
40.039951812,24593675222,,topdown-bad-spec,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,7618717888,100.00,,
40.039951812,54939012969,,topdown-fe-bound,measured.slice/docker-4c4537a11a0df91f89453d29e36a81a97f939dfde98111b9a8c5fcf947d8ff35.scope,7618717888,100.00,,
