220013.957820 7
220014.532765 7
220014.713354 6
220014.724204 6
220014.735204 6
220014.746204 6
220014.757204 6
220014.768204 6
220014.783679 11
220015.069123 7
220015.096941 7
220015.149593 4
220015.150208 9
220015.206216 10
220015.423058 5
220015.636045 6
220015.747566 5
220016.077236 5
220016.085539 8
220016.365346 7
220016.524573 5
220016.756988 8
220016.864103 5
220017.036369 8
220017.047200 8
220017.058199 8
220017.069199 8
220017.080200 8
220017.091199 8
220017.102200 8
220017.113199 8
220017.124199 8
220017.135200 8
220017.146200 8
220017.157200 8
220017.168200 8
220017.179218 8
220017.190200 8
220017.201200 8
220017.212200 8
220017.223200 8
220017.234199 8
220017.245200 8
220017.256199 8
220017.267200 8
220017.278200 8
220017.289200 8
220017.305271 8
220017.363952 5
220017.519942 9
220017.687067 9
220017.748644 7
220017.812544 7
220017.869441 11
220017.977191 8
220018.040103 10
220018.046965 9
220018.277862 9
220018.330954 7
220018.664536 7
220018.731533 9
220018.969387 8
220018.971121 10
220019.022677 7
220019.379714 9
220019.379828 7
220019.660525 11
220019.940180 7
220019.996101 4
220020.073287 8
220020.549623 8
220020.654103 7
220020.707853 9
220020.888295 10
220021.065546 11
220021.244694 7
220021.456780 8
220021.534949 9
220021.825842 7
220022.210722 7
220022.212718 9
220022.320680 8
220022.567878 7
220022.621380 9
220022.763675 9
220022.921993 8
220022.951331 10
220023.249149 9
220023.306848 8
220023.310959 11
220023.498785 9
220023.503072 4
220023.694295 8
220024.155803 8
220024.241770 9
220024.348931 7
220024.623198 10
220024.833799 8
220025.178715 11
220025.230621 8
220025.428478 9
220025.627089 8
220026.099673 8
220026.150278 10
220026.203256 9
220026.473300 9
220026.534576 8
220026.740255 4
220026.741434 9
220026.752186 9
220026.763185 9
220026.774184 9
220026.785185 9
220026.796184 9
220026.807185 9
220026.818184 9
220026.829184 9
220026.840184 9
220026.851199 9
220026.862184 9
220026.873184 9
220026.884184 9
220026.895184 9
220026.906185 9
220026.917184 9
