win	group	t_start	t_end	alive_after
000	cache	1785357738.339114	1785357740.383134	1
001	cache	1785357740.389189	1785357742.411206	1
002	cache	1785357742.417582	1785357744.440003	1
003	cache	1785357744.446044	1785357746.468301	1
004	cache	1785357746.474095	1785357748.496134	1
005	cache	1785357748.502053	1785357750.523767	1
006	cache	1785357750.529906	1785357752.552956	1
007	cache	1785357752.559400	1785357754.583593	1
008	cache	1785357754.590051	1785357756.613508	1
009	cache	1785357756.620524	1785357758.644137	1
010	cache	1785357758.650618	1785357760.672890	1
011	cache	1785357760.679113	1785357762.700815	1
012	cache	1785357762.708510	1785357764.730995	1
013	cache	1785357764.737101	1785357766.758829	1
014	cache	1785357766.764924	1785357768.786764	1
015	cache	1785357768.793639	1785357770.818442	1
016	cache	1785357770.825270	1785357772.847821	1
017	cache	1785357772.854444	1785357774.877879	1
018	cache	1785357774.883845	1785357776.907057	1
019	cache	1785357776.913872	1785357778.937589	1
020	cache	1785357778.944027	1785357780.967215	1
021	cache	1785357780.972893	1785357782.995992	0
