win	group	t_start	t_end	alive_after
000	cache	1785346317.521147	1785346319.565142	1
001	cache	1785346319.584690	1785346321.606750	1
002	cache	1785346321.612883	1785346323.634784	1
003	cache	1785346323.641066	1785346325.663026	1
004	cache	1785346325.669041	1785346327.692032	1
005	cache	1785346327.698147	1785346329.720197	1
006	cache	1785346329.726203	1785346331.748180	1
007	cache	1785346331.754254	1785346333.776324	1
008	cache	1785346333.782562	1785346335.804424	1
009	cache	1785346335.810622	1785346337.835045	1
010	cache	1785346337.853626	1785346339.881791	1
011	cache	1785346339.887863	1785346341.909223	1
012	cache	1785346341.915221	1785346343.937302	1
013	cache	1785346343.942987	1785346345.964753	1
014	cache	1785346345.970863	1785346347.992528	1
015	cache	1785346347.998627	1785346350.020887	1
016	cache	1785346350.026700	1785346352.049180	1
017	cache	1785346352.055410	1785346354.077706	1
018	cache	1785346354.084166	1785346356.105888	1
019	cache	1785346356.112136	1785346358.134674	1
020	cache	1785346358.140694	1785346360.162729	1
021	cache	1785346360.168811	1785346362.191024	1
022	cache	1785346362.197118	1785346364.219082	1
023	cache	1785346364.225063	1785346366.246691	1
024	cache	1785346366.253572	1785346368.275736	1
025	cache	1785346368.281845	1785346370.304437	1
026	cache	1785346370.311379	1785346372.334112	1
027	cache	1785346372.340144	1785346374.362729	1
028	cache	1785346374.369155	1785346376.397748	1
029	cache	1785346376.403756	1785346378.425105	1
030	cache	1785346378.432162	1785346380.455372	1
031	cache	1785346380.461901	1785346382.483857	1
032	cache	1785346382.490054	1785346384.512745	1
033	cache	1785346384.518529	1785346386.540590	1
034	cache	1785346386.546703	1785346388.568830	1
035	cache	1785346388.575337	1785346390.598575	1
036	cache	1785346390.605276	1785346392.627000	1
037	cache	1785346392.633103	1785346394.656473	1
038	cache	1785346394.662944	1785346396.684505	1
039	cache	1785346396.690521	1785346398.712475	1
040	cache	1785346398.718553	1785346400.741481	1
041	cache	1785346400.747686	1785346402.769092	1
042	cache	1785346402.775220	1785346404.797953	1
043	cache	1785346404.804031	1785346406.825232	1
044	cache	1785346406.831512	1785346408.853500	1
045	cache	1785346408.859492	1785346410.881560	1
046	cache	1785346410.887975	1785346412.910951	0
