614251.323641 2
614253.907328 3
614254.232490 2
614254.584615 2
614254.863783 3
614255.139903 3
614255.151141 3
614255.429641 3
614255.439743 3
614255.449843 3
614255.459944 3
614255.703253 2
614255.980514 3
614255.990614 3
614256.234435 3
614256.514641 7
614256.758477 7
614257.035209 7
614257.276384 2
614257.519174 2
614257.761874 2
614258.010388 2
614258.259549 2
614258.508633 7
614258.788106 2
614258.798206 2
614259.068927 7
614259.079027 7
614259.359030 7
614259.369131 7
614259.649417 7
614259.934175 2
614260.179943 2
614260.190044 2
614288.625646 2
614288.868868 2
614288.880345 2
614289.153717 7
614289.164962 7
614289.417153 7
614289.427254 7
614289.674251 7
614289.684352 7
614289.930068 7
614289.940169 7
614290.184482 7
614290.194583 7
614290.439038 7
614290.449138 7
614290.726522 7
614290.736622 7
614290.979126 7
614290.990661 7
614297.685441 7
614297.822235 7
614297.832337 7
614298.077933 7
614298.088033 7
614298.345460 7
614298.356695 7
614298.366796 7
614298.611612 2
614298.621712 2
614298.631814 2
614298.876910 2
614298.887011 2
614298.897112 2
614298.907214 2
614298.917315 2
614298.927415 2
614298.937516 2
614298.947617 2
614298.957718 2
614298.967819 2
614298.977920 2
614298.988021 2
614298.998122 2
614299.008223 2
614299.018325 2
614299.282931 2
614299.293031 2
614299.429503 2
614299.566579 2
614299.576680 2
614299.832301 2
614299.842401 2
614299.852502 2
614300.107962 2
614300.118063 2
614300.128164 2
614300.374153 2
614300.384254 2
614300.394354 2
614300.404456 2
614300.651483 2
614300.661583 2
614300.671685 2
614300.928927 2
614300.939027 2
614300.949128 2
614301.195546 2
614301.205647 2
614301.215748 2
614301.225849 2
614301.469941 2
614301.480041 2
614301.490142 2
614301.733021 2
614301.744267 2
614301.754367 2
614301.764469 2
614302.042226 2
614302.052327 2
614302.062427 2
614302.072529 2
614302.352839 2
614302.362939 2
614302.373040 2
614302.383142 2
614302.661280 2
614302.671381 2
614302.681482 2
614302.691582 2
614302.979152 7
614302.989253 7
614302.999354 7
614303.009455 7
614303.287753 7
614303.297854 7
614303.307955 7
614303.318056 7
614303.328157 7
614303.609574 7
614303.619675 7
614303.629776 7
614303.639877 7
614303.789061 2
614303.925812 2
614303.935913 2
614303.946014 2
