win	group	t_start	t_end	alive_after
000	core_ports	1785360070.690543	1785360072.733630	1
001	core_ports	1785360072.740401	1785360074.763006	1
002	core_ports	1785360074.769468	1785360076.791907	1
003	core_ports	1785360076.797861	1785360078.820436	1
004	core_ports	1785360078.826665	1785360080.848965	1
005	core_ports	1785360080.855012	1785360082.876950	1
006	core_ports	1785360082.882666	1785360084.905531	1
007	core_ports	1785360084.911783	1785360086.933558	1
008	core_ports	1785360086.939769	1785360088.961896	1
009	core_ports	1785360088.969023	1785360090.991451	1
010	core_ports	1785360090.997595	1785360093.019409	1
011	core_ports	1785360093.025403	1785360095.047106	1
012	core_ports	1785360095.053146	1785360097.075425	1
013	core_ports	1785360097.081633	1785360099.105512	1
014	core_ports	1785360099.111325	1785360101.134454	1
015	core_ports	1785360101.140632	1785360103.164205	1
016	core_ports	1785360103.170299	1785360105.192206	1
017	core_ports	1785360105.199669	1785360107.221633	1
018	core_ports	1785360107.227903	1785360109.251014	1
019	core_ports	1785360109.257215	1785360111.279540	1
020	core_ports	1785360111.285450	1785360113.308617	1
021	core_ports	1785360113.315185	1785360115.338600	1
022	core_ports	1785360115.344638	1785360117.367235	1
023	core_ports	1785360117.373321	1785360119.395033	1
024	core_ports	1785360119.401056	1785360121.424735	1
025	core_ports	1785360121.444081	1785360123.468090	1
026	core_ports	1785360123.477875	1785360125.505607	1
027	core_ports	1785360125.511840	1785360127.533603	1
028	core_ports	1785360127.539546	1785360129.561447	1
029	core_ports	1785360129.567437	1785360131.589135	1
030	core_ports	1785360131.595326	1785360133.616912	1
031	core_ports	1785360133.623286	1785360135.644982	1
032	core_ports	1785360135.651014	1785360137.672703	1
033	core_ports	1785360137.678714	1785360139.700240	1
034	core_ports	1785360139.706181	1785360141.727796	1
035	core_ports	1785360141.733890	1785360143.755607	1
036	core_ports	1785360143.762556	1785360145.784980	1
037	core_ports	1785360145.790925	1785360147.814070	1
038	core_ports	1785360147.820180	1785360149.842453	1
039	core_ports	1785360149.848742	1785360149.863673	1
040	core_ports	1785360149.869686	1785360149.884322	1
041	core_ports	1785360149.890147	1785360149.904944	1
042	core_ports	1785360149.911629	1785360149.926363	1
043	core_ports	1785360149.932384	1785360149.947717	0
