1785364984.764375367	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364984.764375367	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364984.764375367	2121021	bash 
1785364985.270402448	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364985.270402448	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364985.270402448	2121021	bash 
1785364985.776794161	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364985.776794161	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364985.776794161	2121021	bash 
1785364986.283110082	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364986.283110082	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364986.283110082	2121021	bash 
1785364986.789309505	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364986.789309505	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364986.789309505	2121021	bash 
1785364987.295750810	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364987.295750810	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364987.295750810	2121021	bash 
1785364987.802085737	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364987.802085737	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364987.802085737	2121021	bash 
1785364988.309149226	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364988.309149226	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364988.309149226	2121021	bash 
1785364988.815476807	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364988.815476807	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364988.815476807	2121021	bash 
1785364989.321759870	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364989.321759870	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364989.321759870	2121021	bash 
1785364989.828046884	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364989.828046884	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364989.828046884	2121021	bash 
1785364990.334286692	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364990.334286692	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364990.334286692	2121021	bash 
1785364990.840519507	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364990.840519507	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364990.840519507	2121021	bash 
1785364991.346845175	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364991.346845175	2121017	/root/python3.11/bin/python3.11 /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
1785364991.346845175	2121021	bash 
1785364991.346845175	2122173	sleep 0.1 
1785364991.854186891	2120928	/bin/sh -c /root/python3.11/bin/swerex-remote --auth-token a31069bf-5ee8-4e23-bd06-20a42139e982 
