win	group	t_start	t_end	alive_after
000	fpbr	1785343730.720991	1785343732.758360	1
001	fpbr	1785343732.765660	1785343734.786244	1
002	fpbr	1785343734.792424	1785343736.813703	1
003	fpbr	1785343736.819935	1785343738.840933	1
004	fpbr	1785343738.847311	1785343740.876915	1
005	fpbr	1785343740.882965	1785343742.906793	1
006	fpbr	1785343742.913246	1785343744.934497	1
007	fpbr	1785343744.940382	1785343746.960773	1
008	fpbr	1785343746.966863	1785343748.989188	1
009	fpbr	1785343748.995770	1785343751.016795	1
010	fpbr	1785343751.022789	1785343753.042902	1
011	fpbr	1785343753.049096	1785343755.072765	1
012	fpbr	1785343755.078561	1785343757.100138	1
013	fpbr	1785343757.106493	1785343759.128515	1
014	fpbr	1785343759.134285	1785343761.154988	1
015	fpbr	1785343761.161172	1785343763.181498	1
016	fpbr	1785343763.187552	1785343765.209919	1
017	fpbr	1785343765.216201	1785343767.237173	1
018	fpbr	1785343767.243110	1785343769.265071	1
019	fpbr	1785343769.271261	1785343771.292204	1
020	fpbr	1785343771.298133	1785343773.319371	1
021	fpbr	1785343773.325707	1785343775.346494	1
022	fpbr	1785343775.352666	1785343777.373938	1
023	fpbr	1785343777.379920	1785343779.401155	1
024	fpbr	1785343779.406874	1785343781.427583	1
025	fpbr	1785343781.433603	1785343783.454296	1
026	fpbr	1785343783.461292	1785343785.483918	1
027	fpbr	1785343785.490689	1785343787.513406	1
028	fpbr	1785343787.520639	1785343789.542218	1
029	fpbr	1785343789.548353	1785343791.569027	1
030	fpbr	1785343791.575081	1785343793.597312	1
031	fpbr	1785343793.603466	1785343795.624750	1
032	fpbr	1785343795.631184	1785343797.652496	1
033	fpbr	1785343797.658533	1785343799.680199	1
034	fpbr	1785343799.686977	1785343801.707904	1
035	fpbr	1785343801.714509	1785343803.736881	1
036	fpbr	1785343803.743069	1785343805.764088	1
037	fpbr	1785343805.770232	1785343807.791498	1
038	fpbr	1785343807.798964	1785343809.819282	1
039	fpbr	1785343809.825429	1785343811.847528	1
040	fpbr	1785343811.853331	1785343813.874302	1
041	fpbr	1785343813.880199	1785343815.901103	1
042	fpbr	1785343815.906899	1785343817.929033	1
043	fpbr	1785343817.935114	1785343819.962306	1
044	fpbr	1785343819.969614	1785343819.985710	1
045	fpbr	1785343819.991666	1785343820.005036	1
046	fpbr	1785343820.010721	1785343820.024962	1
047	fpbr	1785343820.031170	1785343820.044961	1
048	fpbr	1785343820.050854	1785343820.064415	1
049	fpbr	1785343820.070608	1785343820.085730	1
050	fpbr	1785343820.091741	1785343820.105263	1
051	fpbr	1785343820.110964	1785343820.124726	1
052	fpbr	1785343820.130789	1785343820.145014	1
053	fpbr	1785343820.151059	1785343820.164645	1
054	fpbr	1785343820.170417	1785343820.184002	1
055	fpbr	1785343820.190685	1785343820.204238	1
056	fpbr	1785343820.210131	1785343820.223815	1
057	fpbr	1785343820.230156	1785343820.244023	1
058	fpbr	1785343820.249804	1785343820.263415	1
059	fpbr	1785343820.269385	1785343820.282899	1
060	fpbr	1785343820.289076	1785343820.303063	1
061	fpbr	1785343820.308918	1785343820.322297	1
062	fpbr	1785343820.328033	1785343820.341462	1
063	fpbr	1785343820.347164	1785343820.360894	1
064	fpbr	1785343820.366726	1785343820.380220	0
