win	group	t_start	t_end	alive_after
000	dram_bw	1785360200.057659	1785360202.100272	1
001	dram_bw	1785360202.106610	1785360204.126847	1
002	dram_bw	1785360204.133129	1785360206.154027	1
003	dram_bw	1785360206.160203	1785360208.181698	1
004	dram_bw	1785360208.187951	1785360210.208752	1
005	dram_bw	1785360210.214772	1785360212.235466	1
006	dram_bw	1785360212.241518	1785360214.263346	1
007	dram_bw	1785360214.269824	1785360216.290284	1
008	dram_bw	1785360216.297072	1785360218.317204	1
009	dram_bw	1785360218.323004	1785360220.344060	1
010	dram_bw	1785360220.350024	1785360222.370757	1
011	dram_bw	1785360222.376947	1785360224.397898	1
012	dram_bw	1785360224.403954	1785360226.424950	1
013	dram_bw	1785360226.431224	1785360228.452026	1
014	dram_bw	1785360228.458193	1785360230.479387	1
015	dram_bw	1785360230.485667	1785360232.505568	1
016	dram_bw	1785360232.511620	1785360234.531836	1
017	dram_bw	1785360234.538199	1785360236.558964	1
018	dram_bw	1785360236.565760	1785360238.589409	1
019	dram_bw	1785360238.595278	1785360240.616402	1
020	dram_bw	1785360240.622773	1785360242.642675	1
021	dram_bw	1785360242.648882	1785360244.669139	1
022	dram_bw	1785360244.674893	1785360246.695240	1
023	dram_bw	1785360246.702281	1785360248.723129	1
024	dram_bw	1785360248.729284	1785360250.749831	1
025	dram_bw	1785360250.755895	1785360252.776353	1
026	dram_bw	1785360252.782549	1785360254.802915	1
027	dram_bw	1785360254.808897	1785360256.829396	1
028	dram_bw	1785360256.835553	1785360258.858195	1
029	dram_bw	1785360258.866573	1785360260.891901	1
030	dram_bw	1785360260.898168	1785360262.918011	1
031	dram_bw	1785360262.923967	1785360264.943798	1
032	dram_bw	1785360264.949554	1785360266.969787	1
033	dram_bw	1785360266.975477	1785360268.995022	1
034	dram_bw	1785360269.000754	1785360271.020618	1
035	dram_bw	1785360271.026242	1785360273.046514	1
036	dram_bw	1785360273.052870	1785360275.073335	1
037	dram_bw	1785360275.080095	1785360277.101180	1
038	dram_bw	1785360277.107206	1785360279.127827	1
039	dram_bw	1785360279.134258	1785360279.148368	1
040	dram_bw	1785360279.154364	1785360279.168278	1
041	dram_bw	1785360279.174231	1785360279.188982	1
042	dram_bw	1785360279.194933	1785360279.208129	1
043	dram_bw	1785360279.214158	1785360279.227264	1
044	dram_bw	1785360279.233112	1785360279.245965	1
045	dram_bw	1785360279.251909	1785360279.265099	1
046	dram_bw	1785360279.270886	1785360279.284459	1
047	dram_bw	1785360279.291823	1785360279.305186	1
048	dram_bw	1785360279.311152	1785360279.325289	1
049	dram_bw	1785360279.331712	1785360279.345277	1
050	dram_bw	1785360279.351286	1785360279.364845	1
051	dram_bw	1785360279.370618	1785360279.383975	1
052	dram_bw	1785360279.390012	1785360279.403843	1
053	dram_bw	1785360279.409740	1785360279.423217	1
054	dram_bw	1785360279.429413	1785360279.443716	1
055	dram_bw	1785360279.449498	1785360279.462808	1
056	dram_bw	1785360279.468265	1785360279.481373	1
057	dram_bw	1785360279.487366	1785360279.502188	1
058	dram_bw	1785360279.507903	1785360279.521129	1
059	dram_bw	1785360279.526991	1785360279.541125	1
060	dram_bw	1785360279.547218	1785360279.560800	1
061	dram_bw	1785360279.566572	1785360279.580271	1
062	dram_bw	1785360279.586036	1785360279.600245	1
063	dram_bw	1785360279.606070	1785360279.619305	1
064	dram_bw	1785360279.625252	1785360279.638413	1
065	dram_bw	1785360279.644176	1785360279.658037	1
066	dram_bw	1785360279.664056	1785360279.677764	0
