win	group	t_start	t_end	alive_after
000	priv	1785438421.874725	1785438423.913812	1
001	priv	1785438423.920559	1785438425.940873	1
002	priv	1785438425.947254	1785438427.968268	1
003	priv	1785438427.974805	1785438429.995309	1
004	priv	1785438430.001365	1785438432.022024	1
005	priv	1785438432.028300	1785438434.049238	1
006	priv	1785438434.055353	1785438436.075102	1
007	priv	1785438436.081110	1785438438.101733	1
008	priv	1785438438.108102	1785438440.127863	1
009	priv	1785438440.134155	1785438442.154716	1
010	priv	1785438442.160941	1785438444.181991	1
011	priv	1785438444.188422	1785438446.208644	1
012	priv	1785438446.214897	1785438448.235334	1
013	priv	1785438448.241316	1785438450.261540	1
014	priv	1785438450.267673	1785438452.287305	1
015	priv	1785438452.293574	1785438454.313196	1
016	priv	1785438454.320021	1785438456.340114	1
017	priv	1785438456.346171	1785438458.366296	1
018	priv	1785438458.372388	1785438460.394748	1
019	priv	1785438460.400911	1785438462.423297	1
020	priv	1785438462.429574	1785438464.449484	1
021	priv	1785438464.455779	1785438466.475893	1
022	priv	1785438466.481744	1785438468.501624	1
023	priv	1785438468.507315	1785438470.527517	1
024	priv	1785438470.533770	1785438472.554130	1
025	priv	1785438472.560235	1785438474.583115	1
026	priv	1785438474.589253	1785438476.609312	1
027	priv	1785438476.615905	1785438478.636434	1
028	priv	1785438478.642593	1785438480.664584	1
029	priv	1785438480.672933	1785438482.697494	1
030	priv	1785438482.703734	1785438484.724444	1
031	priv	1785438484.730271	1785438486.750921	1
032	priv	1785438486.757080	1785438488.777604	1
033	priv	1785438488.784370	1785438490.806867	1
034	priv	1785438490.812795	1785438492.832618	1
035	priv	1785438492.838697	1785438494.858456	1
036	priv	1785438494.864872	1785438496.885299	1
037	priv	1785438496.891576	1785438498.912988	1
038	priv	1785438498.918935	1785438500.938863	1
039	priv	1785438500.944878	1785438502.965369	1
040	priv	1785438502.971651	1785438504.992908	1
041	priv	1785438504.999074	1785438507.020268	1
042	priv	1785438507.026463	1785438509.046252	1
043	priv	1785438509.052828	1785438511.072842	1
044	priv	1785438511.078928	1785438513.098609	1
045	priv	1785438513.104886	1785438515.125701	1
046	priv	1785438515.131790	1785438517.151731	1
047	priv	1785438517.157528	1785438519.179400	1
048	priv	1785438519.185434	1785438521.207121	1
049	priv	1785438521.213433	1785438523.233763	1
050	priv	1785438523.240099	1785438525.259792	1
051	priv	1785438525.266349	1785438527.289573	1
052	priv	1785438527.295733	1785438529.316058	1
053	priv	1785438529.322334	1785438531.342453	1
054	priv	1785438531.348816	1785438533.368358	1
055	priv	1785438533.374431	1785438535.394747	1
056	priv	1785438535.402089	1785438537.421780	1
057	priv	1785438537.427802	1785438539.447568	1
058	priv	1785438539.453518	1785438541.473480	1
059	priv	1785438541.479613	1785438543.502601	1
060	priv	1785438543.511112	1785438545.530676	1
061	priv	1785438545.536891	1785438547.556898	1
062	priv	1785438547.562760	1785438549.582559	1
063	priv	1785438549.588728	1785438551.609042	1
064	priv	1785438551.615283	1785438553.635437	1
065	priv	1785438553.642054	1785438555.663482	1
066	priv	1785438555.669700	1785438557.690322	1
067	priv	1785438557.696095	1785438559.716304	1
068	priv	1785438559.722116	1785438561.741884	1
069	priv	1785438561.748087	1785438563.769447	1
070	priv	1785438563.775482	1785438565.796055	1
071	priv	1785438565.802315	1785438567.821740	1
072	priv	1785438567.828123	1785438569.849168	1
073	priv	1785438569.855539	1785438571.876690	1
074	priv	1785438571.883024	1785438573.903417	1
075	priv	1785438573.909704	1785438575.929452	1
076	priv	1785438575.935611	1785438577.956971	1
077	priv	1785438577.964047	1785438579.984330	1
078	priv	1785438579.990634	1785438582.010280	1
079	priv	1785438582.016558	1785438584.036908	1
080	priv	1785438584.043215	1785438586.063939	1
081	priv	1785438586.070685	1785438588.093535	1
082	priv	1785438588.099718	1785438590.119818	1
083	priv	1785438590.126283	1785438592.148301	1
084	priv	1785438592.154410	1785438594.174346	1
085	priv	1785438594.180201	1785438596.201356	1
086	priv	1785438596.207288	1785438598.226969	1
087	priv	1785438598.233186	1785438600.254035	1
088	priv	1785438600.280704	1785438602.302483	1
089	priv	1785438602.308567	1785438604.328584	1
090	priv	1785438604.335053	1785438606.356219	1
091	priv	1785438606.362351	1785438608.381907	1
092	priv	1785438608.387894	1785438610.407982	1
093	priv	1785438610.414149	1785438612.435111	1
094	priv	1785438612.442890	1785438614.463065	1
095	priv	1785438614.469275	1785438616.490331	1
096	priv	1785438616.496565	1785438618.516812	1
097	priv	1785438618.523065	1785438620.544581	1
098	priv	1785438620.550529	1785438622.570978	1
099	priv	1785438622.576899	1785438624.597575	1
100	priv	1785438624.603804	1785438626.635742	1
101	priv	1785438626.641639	1785438628.661404	1
102	priv	1785438628.667405	1785438630.687864	1
103	priv	1785438630.694238	1785438632.715272	1
104	priv	1785438632.721551	1785438634.743071	1
105	priv	1785438634.749308	1785438636.769510	1
106	priv	1785438636.775791	1785438638.795754	1
107	priv	1785438638.801488	1785438640.821431	1
108	priv	1785438640.827788	1785438642.849154	1
109	priv	1785438642.855199	1785438644.875537	1
110	priv	1785438644.882507	1785438646.903864	1
111	priv	1785438646.910612	1785438648.931565	1
112	priv	1785438648.937558	1785438650.957633	1
113	priv	1785438650.964253	1785438652.985024	1
114	priv	1785438652.991585	1785438655.013542	1
115	priv	1785438655.020039	1785438657.040745	1
116	priv	1785438657.046995	1785438659.066947	1
117	priv	1785438659.073037	1785438661.093336	1
118	priv	1785438661.099458	1785438663.121171	1
119	priv	1785438663.127768	1785438665.148776	1
120	priv	1785438665.155093	1785438667.177226	1
121	priv	1785438667.183302	1785438669.204059	1
122	priv	1785438669.210843	1785438671.230803	1
123	priv	1785438671.237163	1785438673.257379	1
124	priv	1785438673.263394	1785438675.283968	1
125	priv	1785438675.290107	1785438677.310517	1
126	priv	1785438677.316915	1785438679.337791	1
127	priv	1785438679.343807	1785438681.364994	1
128	priv	1785438681.371189	1785438683.392219	1
129	priv	1785438683.398248	1785438685.419285	1
130	priv	1785438685.426230	1785438687.446190	1
131	priv	1785438687.452417	1785438689.472235	1
132	priv	1785438689.479539	1785438691.499262	1
133	priv	1785438691.505437	1785438693.526310	1
134	priv	1785438693.532746	1785438695.552396	1
135	priv	1785438695.558588	1785438697.578147	1
136	priv	1785438697.584707	1785438699.605379	1
137	priv	1785438699.611951	1785438701.632355	1
138	priv	1785438701.638734	1785438703.658774	1
139	priv	1785438703.664715	1785438705.691252	1
140	priv	1785438705.697509	1785438707.717328	1
141	priv	1785438707.723596	1785438709.745849	1
142	priv	1785438709.751984	1785438711.771970	1
143	priv	1785438711.778037	1785438713.798326	1
144	priv	1785438713.804419	1785438715.825063	1
145	priv	1785438715.831257	1785438717.853676	1
146	priv	1785438717.860059	1785438719.880010	1
147	priv	1785438719.886035	1785438721.905831	1
148	priv	1785438721.912081	1785438723.932714	1
149	priv	1785438723.938735	1785438725.960914	1
150	priv	1785438725.966912	1785438727.986715	1
151	priv	1785438727.992801	1785438730.012470	1
152	priv	1785438730.018208	1785438732.038937	1
153	priv	1785438732.045508	1785438734.068887	1
154	priv	1785438734.075378	1785438736.095541	1
155	priv	1785438736.101759	1785438738.121697	1
156	priv	1785438738.128293	1785438740.148387	1
157	priv	1785438740.154475	1785438742.175791	1
158	priv	1785438742.182249	1785438744.202355	1
159	priv	1785438744.208807	1785438746.229387	1
160	priv	1785438746.235955	1785438748.256387	1
161	priv	1785438748.263515	1785438750.284044	1
162	priv	1785438750.290579	1785438752.311279	1
163	priv	1785438752.317578	1785438754.337901	1
164	priv	1785438754.344348	1785438756.366217	1
165	priv	1785438756.372407	1785438758.392526	1
166	priv	1785438758.398716	1785438760.419097	1
167	priv	1785438760.425278	1785438762.445805	1
168	priv	1785438762.451882	1785438764.474407	1
169	priv	1785438764.480770	1785438766.500549	1
170	priv	1785438766.506658	1785438768.526253	1
171	priv	1785438768.532837	1785438770.552676	1
172	priv	1785438770.558548	1785438772.583801	1
173	priv	1785438772.590359	1785438774.610530	1
174	priv	1785438774.616698	1785438776.638013	1
175	priv	1785438776.644146	1785438778.664056	1
176	priv	1785438778.670308	1785438780.692153	1
177	priv	1785438780.698370	1785438782.718772	1
