win	group	t_start	t_end	alive_after
000	fe_l3x	1785332391.310298	1785332393.352619	1
001	fe_l3x	1785332393.358673	1785332395.381778	1
002	fe_l3x	1785332395.388039	1785332397.410461	1
003	fe_l3x	1785332397.416427	1785332399.438199	1
004	fe_l3x	1785332399.444397	1785332401.466894	1
005	fe_l3x	1785332401.492715	1785332403.514437	1
006	fe_l3x	1785332403.520955	1785332405.543062	1
007	fe_l3x	1785332405.549310	1785332407.571600	1
008	fe_l3x	1785332407.577737	1785332409.599609	1
009	fe_l3x	1785332409.605723	1785332411.627988	1
010	fe_l3x	1785332411.634421	1785332413.656308	1
011	fe_l3x	1785332413.662347	1785332415.684037	1
012	fe_l3x	1785332415.690390	1785332417.711983	1
013	fe_l3x	1785332417.718312	1785332419.741394	1
014	fe_l3x	1785332419.748020	1785332421.769827	1
015	fe_l3x	1785332421.775966	1785332423.802332	1
016	fe_l3x	1785332423.808472	1785332425.830470	1
017	fe_l3x	1785332425.836811	1785332427.861851	1
018	fe_l3x	1785332427.868738	1785332429.892369	1
019	fe_l3x	1785332429.898874	1785332431.921582	0
