win	group	t_start	t_end	alive_after
000	fe_l3x	1785358223.769603	1785358225.813672	1
001	fe_l3x	1785358225.819513	1785358227.841520	1
002	fe_l3x	1785358227.848269	1785358229.870560	1
003	fe_l3x	1785358229.876510	1785358231.899287	1
004	fe_l3x	1785358231.905358	1785358233.927802	1
005	fe_l3x	1785358233.933736	1785358235.955511	1
006	fe_l3x	1785358235.961417	1785358237.983970	1
007	fe_l3x	1785358237.989738	1785358240.011642	1
008	fe_l3x	1785358240.017837	1785358242.040714	1
009	fe_l3x	1785358242.046973	1785358244.070429	1
010	fe_l3x	1785358244.076729	1785358246.099006	1
011	fe_l3x	1785358246.105238	1785358248.127317	1
012	fe_l3x	1785358248.134737	1785358250.157358	1
013	fe_l3x	1785358250.163433	1785358252.185292	1
014	fe_l3x	1785358252.191490	1785358254.213383	1
015	fe_l3x	1785358254.220544	1785358256.243711	1
016	fe_l3x	1785358256.250652	1785358258.274670	1
017	fe_l3x	1785358258.281041	1785358260.304755	1
018	fe_l3x	1785358260.311031	1785358262.333789	1
019	fe_l3x	1785358262.340554	1785358264.362711	1
020	fe_l3x	1785358264.368820	1785358266.392189	1
021	fe_l3x	1785358266.398505	1785358268.421777	0
