win	group	t_start	t_end	alive_after
000	mlp	1786127806.414805	1786127806.572927	1
001	mlp	1786127806.578493	1786127806.709803	1
002	mlp	1786127806.715296	1786127806.840976	1
003	mlp	1786127806.846550	1786127806.964157	1
004	mlp	1786127806.969760	1786127807.086934	1
005	mlp	1786127807.092713	1786127807.212071	1
006	mlp	1786127807.217921	1786127807.337707	1
007	mlp	1786127807.343595	1786127807.461268	1
008	mlp	1786127807.466905	1786127807.583656	1
009	mlp	1786127807.589303	1786127807.707199	1
010	mlp	1786127807.712773	1786127807.829940	1
011	mlp	1786127807.835729	1786127807.953019	1
012	mlp	1786127807.958811	1786127808.079578	1
013	mlp	1786127808.084949	1786127808.201771	1
014	mlp	1786127808.207559	1786127808.324971	1
015	mlp	1786127808.330557	1786127808.447590	1
016	mlp	1786127808.453406	1786127808.571032	1
017	mlp	1786127808.576697	1786127808.694031	1
018	mlp	1786127808.699862	1786127808.817716	1
019	mlp	1786127808.823415	1786127808.940707	1
020	mlp	1786127808.946596	1786127809.064530	1
021	mlp	1786127809.070871	1786127809.188527	1
022	mlp	1786127809.194376	1786127809.312373	1
023	mlp	1786127809.318284	1786127809.435594	1
024	mlp	1786127809.441387	1786127809.558451	1
025	mlp	1786127809.564265	1786127809.681696	1
026	mlp	1786127809.687847	1786127809.805477	1
027	mlp	1786127809.811226	1786127809.929011	1
028	mlp	1786127809.935209	1786127810.053248	1
029	mlp	1786127810.059701	1786127810.177279	1
030	mlp	1786127810.182774	1786127810.302238	1
031	mlp	1786127810.307780	1786127810.424826	1
032	mlp	1786127810.430539	1786127810.547695	1
033	mlp	1786127810.553561	1786127810.670427	1
034	mlp	1786127810.675879	1786127810.792867	1
035	mlp	1786127810.798665	1786127810.917102	1
036	mlp	1786127810.922690	1786127811.040206	1
037	mlp	1786127811.046215	1786127811.163634	1
038	mlp	1786127811.169685	1786127811.287078	1
039	mlp	1786127811.293101	1786127811.410278	1
040	mlp	1786127811.415906	1786127811.533516	1
041	mlp	1786127811.539210	1786127811.656538	1
042	mlp	1786127811.662077	1786127811.779453	1
043	mlp	1786127811.785401	1786127811.902344	1
044	mlp	1786127811.908377	1786127812.026438	1
045	mlp	1786127812.032241	1786127812.149463	1
046	mlp	1786127812.155528	1786127812.273516	1
047	mlp	1786127812.279436	1786127812.396506	1
048	mlp	1786127812.402060	1786127812.519129	1
049	mlp	1786127812.525259	1786127812.642682	1
050	mlp	1786127812.648924	1786127812.766441	1
051	mlp	1786127812.772232	1786127812.889815	1
